month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49
2016-04,0.025559105431309903,0.016613418530351438,0.015548455804046858,0.022364217252396165,0.017678381256656016,0.016826411075612353,0.02406815761448349,0.02470713525026624,0.020447284345047924,0.016826411075612353,0.016187433439829604,0.014270500532481363,0.018956336528221512,0.02428115015974441,0.02470713525026624,0.01703940362087327,0.02002129925452609,0.017678381256656016,0.02321618743343983,0.014909478168264111,0.016400425985090523,0.021512247071352502,0.016826411075612353,0.02002129925452609,0.016187433439829604,0.02726304579339723,0.021512247071352502,0.022790202342918,0.015122470713525026,0.01853035143769968,0.02023429179978701,0.024494142705005325,0.017678381256656016,0.015335463258785943,0.02726304579339723,0.02002129925452609,0.02023429179978701,0.024494142705005325,0.025985090521831736,0.020447284345047924,0.021299254526091587,0.02428115015974441,0.021299254526091587,0.017678381256656016,0.018317358892438764,0.01810436634717785,0.021086261980830672,0.0174653887113951,0.021725239616613417,0.01448349307774228
2016-05,0.02176326893182323,0.019986675549633577,0.015323117921385743,0.023317788141239172,0.018210082167443926,0.015767266266933155,0.020652898067954697,0.021985343104596936,0.023761936486786588,0.022651565622918056,0.01621141461248057,0.017543859649122806,0.019098378858538753,0.024206084832334,0.025094381523428824,0.021985343104596936,0.017543859649122806,0.017765933821896514,0.022651565622918056,0.01310237619364868,0.017543859649122806,0.020652898067954697,0.014212747057517211,0.020652898067954697,0.014212747057517211,0.02353986231401288,0.016433488785254274,0.02664890073284477,0.017765933821896514,0.022651565622918056,0.020208749722407285,0.021541194759049524,0.015545192094159449,0.019542527204086165,0.019098378858538753,0.02465023317788141,0.020652898067954697,0.02220741727737064,0.02553852986897624,0.017765933821896514,0.02353986231401288,0.02553852986897624,0.01487896957583833,0.017321785476349102,0.015101043748612037,0.023761936486786588,0.020652898067954697,0.018876304685765045,0.021319120586275817,0.019320453031312457
2016-06,0.025122979620520028,0.017217146872803936,0.01651440618411806,0.023893183415319746,0.021433591004919185,0.016163035839775124,0.025122979620520028,0.027231201686577652,0.018271257905832748,0.01950105411103303,0.017217146872803936,0.014757554462403373,0.020555165144061843,0.018622628250175684,0.025474349964862964,0.02196064652143359,0.017919887561489812,0.020379479971890373,0.018446943078004218,0.012825017568517217,0.014581869290231905,0.02108222066057625,0.014933239634574842,0.022839072382290933,0.017919887561489812,0.021257905832747715,0.01932536893886156,0.025650035137034434,0.02178496134926212,0.019676739283204497,0.018446943078004218,0.026704146170063246,0.014757554462403373,0.01809557273366128,0.021609276177090655,0.022839072382290933,0.023893183415319746,0.019852424455375967,0.025650035137034434,0.014757554462403373,0.020555165144061843,0.02617709065354884,0.014054813773717497,0.018271257905832748,0.021257905832747715,0.018973998594518624,0.020028109627547436,0.01932536893886156,0.019676739283204497,0.017392832044975406
2016-07,0.02608540289440772,0.016973378595676256,0.02197605860282294,0.019474718599249596,0.019296051456137216,0.01733071288190102,0.025549401465070575,0.025013400035733428,0.020189387171699123,0.018760050026800073,0.02304806146149723,0.015901375737001965,0.015901375737001965,0.020010720028586743,0.025728068608182955,0.01840271574057531,0.015901375737001965,0.017866714311238163,0.01643737716633911,0.015722708593889585,0.014650705735215293,0.020010720028586743,0.015008040021440057,0.01983205288547436,0.015008040021440057,0.02412006432017152,0.01983205288547436,0.02537073432195819,0.0242987314632839,0.02072538860103627,0.017866714311238163,0.02608540289440772,0.013936037162765768,0.01858138288368769,0.023584062890834374,0.021618724316598177,0.023405395747721994,0.020546721457923887,0.02608540289440772,0.015544041450777202,0.022690727175272467,0.025728068608182955,0.01625871002322673,0.018760050026800073,0.018938717169912453,0.02412006432017152,0.014829372878327675,0.022154725745935324,0.018045381454350546,0.016794711452563872
2016-08,0.030753968253968252,0.016865079365079364,0.016121031746031748,0.0248015873015873,0.020833333333333332,0.016121031746031748,0.024305555555555556,0.023561507936507936,0.018353174603174604,0.018353174603174604,0.015128968253968254,0.00992063492063492,0.019345238095238096,0.018849206349206348,0.024553571428571428,0.02628968253968254,0.01636904761904762,0.017857142857142856,0.023313492063492064,0.011656746031746032,0.016865079365079364,0.021577380952380952,0.018105158730158732,0.019345238095238096,0.016617063492063492,0.023561507936507936,0.022569444444444444,0.02554563492063492,0.023313492063492064,0.029265873015873016,0.019345238095238096,0.023065476190476192,0.016617063492063492,0.013888888888888888,0.021825396825396824,0.020089285714285716,0.019593253968253968,0.017361111111111112,0.023809523809523808,0.019097222222222224,0.017361111111111112,0.026537698412698412,0.016617063492063492,0.01636904761904762,0.020337301587301588,0.022817460317460316,0.017857142857142856,0.021825396825396824,0.016865079365079364,0.018601190476190476
2016-09,0.02302357836338419,0.015533980582524271,0.016920943134535366,0.021914008321775313,0.02163661581137309,0.01581137309292649,0.02330097087378641,0.024410540915395285,0.018307905686546465,0.023855755894590845,0.021359223300970873,0.016643550624133148,0.014424410540915394,0.02274618585298197,0.02912621359223301,0.02330097087378641,0.0188626907073509,0.020249653259361997,0.018030513176144243,0.012482662968099861,0.016643550624133148,0.014979195561719833,0.014424410540915394,0.022191400832177532,0.018030513176144243,0.021914008321775313,0.02246879334257975,0.02274618585298197,0.024687933425797504,0.023578363384188627,0.024410540915395285,0.02662968099861304,0.0188626907073509,0.018030513176144243,0.019972260748959778,0.0188626907073509,0.02246879334257975,0.016643550624133148,0.019417475728155338,0.022191400832177532,0.023578363384188627,0.02912621359223301,0.018585298196948683,0.014701803051317614,0.017753120665742025,0.022191400832177532,0.01636615811373093,0.017753120665742025,0.01331484049930652,0.015533980582524271
2016-10,0.02339854238588416,0.016302263137706177,0.01668584579976985,0.022823168392788647,0.01726121979286536,0.016302263137706177,0.01975450709627925,0.020713463751438434,0.023014959723820484,0.018795550441120062,0.019946298427311087,0.01611047180667434,0.02032988108937476,0.019370924434215574,0.026658995013425394,0.02454929037207518,0.018603759110088224,0.017069428461833524,0.01668584579976985,0.01611047180667434,0.017069428461833524,0.020521672420406596,0.02032988108937476,0.02167242040659762,0.01802838511699271,0.021288837744533946,0.0189873417721519,0.025124664365170694,0.024165707710011506,0.023590333716915997,0.01822017644802455,0.02704257767548907,0.019370924434215574,0.015535097813578827,0.023206751054852322,0.019179133103183737,0.01726121979286536,0.01726121979286536,0.02032988108937476,0.01611047180667434,0.020713463751438434,0.02896049098580744,0.019370924434215574,0.015726889144610665,0.02090525508247027,0.016877637130801686,0.022823168392788647,0.024357499041043344,0.020138089758342925,0.01534330648254699
2016-11,0.024002762907960627,0.013469176308064238,0.013814539803142808,0.0243481264030392,0.02106717319979278,0.017440856501467795,0.024002762907960627,0.02745639785874633,0.02141253669487135,0.019685719219478502,0.019167673976860644,0.015714039026074943,0.015886720773614228,0.020031082714557072,0.025211535140735625,0.02572958038335348,0.016404766016232083,0.016404766016232083,0.01726817475392851,0.013469176308064238,0.014505266793299948,0.01864962873424279,0.01864962873424279,0.018822310481782074,0.015886720773614228,0.024175444655499912,0.025556898635814194,0.023830081160421342,0.02037644620963564,0.020894491452253496,0.020894491452253496,0.02676567086858919,0.015368675530996374,0.016750129511310656,0.022103263685028494,0.019167673976860644,0.02193058193748921,0.02141253669487135,0.02503885339319634,0.017440856501467795,0.020203764462096357,0.027629079606285616,0.01795890174408565,0.020549127957174926,0.019167673976860644,0.019513037471939217,0.016577447763771368,0.02141253669487135,0.015541357278535659,0.021239854947332066
2016-12,0.02364394993045897,0.01410689449632426,0.016689847009735744,0.0214583747268031,0.018577389231074905,0.017881978939002584,0.02304788396582555,0.026028213788992647,0.020663620107291874,0.016987879992052455,0.01778263461156368,0.013709517186568647,0.020961653089608585,0.01967017683290284,0.022849195310947746,0.022253129346314324,0.01629246969998013,0.018478044903636002,0.01986886548778065,0.013709517186568647,0.01718656864693026,0.02116034174448639,0.01808066759388039,0.018776077885952713,0.015299026425591099,0.025332803496920325,0.02364394993045897,0.025829525134114843,0.01688853566461355,0.01967017683290284,0.019968209815219552,0.023246572620703357,0.01937214385058613,0.01688853566461355,0.020961653089608585,0.024041327240214582,0.021955096363997617,0.01937214385058613,0.024438704549970196,0.022749850983508842,0.020762964434730777,0.027717067355454005,0.017285912974369162,0.017683290284124777,0.021955096363997617,0.01778263461156368,0.01937214385058613,0.022849195310947746,0.01818001192131929,0.01688853566461355
2017-01,0.02113237639553429,0.01541733120680489,0.01634768740031898,0.024056353003721425,0.017543859649122806,0.018607123870281767,0.022727272727272728,0.025119617224880382,0.01634768740031898,0.018872939925571503,0.02060074428495481,0.01674641148325359,0.019936204146730464,0.026049973418394472,0.025518341307814992,0.019936204146730464,0.01634768740031898,0.018740031897926633,0.019005847953216373,0.017278043593833066,0.015151515151515152,0.020202020202020204,0.019005847953216373,0.0171451355661882,0.01634768740031898,0.022594364699627858,0.0215311004784689,0.02126528442317916,0.02166400850611377,0.023125996810207338,0.02126528442317916,0.022594364699627858,0.017543859649122806,0.01701222753854333,0.02086656034024455,0.024056353003721425,0.021929824561403508,0.019537480063795853,0.022195640616693248,0.02086656034024455,0.017942583732057416,0.024587985114300905,0.017942583732057416,0.01701222753854333,0.022461456671982988,0.019005847953216373,0.019670388091440724,0.022860180754917598,0.017809675704412546,0.018474215842636896
2017-02,0.021013308428671492,0.017277609152463225,0.020079383609619427,0.021480270838197525,0.017277609152463225,0.015876721923885128,0.024982488909642775,0.02474900770487976,0.01774457156198926,0.022180714452486573,0.021013308428671492,0.01704412794770021,0.02054634601914546,0.018911977585804342,0.02591641372869484,0.020312864814382443,0.01961242120009339,0.016810646742937193,0.015176278309596078,0.013775391081017978,0.016577165538174177,0.020779827223908476,0.013308428671491944,0.01914545879056736,0.020079383609619427,0.021480270838197525,0.02474900770487976,0.022180714452486573,0.020312864814382443,0.022881158066775625,0.018678496381041326,0.01914545879056736,0.015176278309596078,0.015409759514359094,0.02124678963343451,0.024982488909642775,0.020779827223908476,0.018211533971515294,0.024048564090590707,0.021013308428671492,0.02171375204296054,0.024282045295353723,0.018911977585804342,0.018211533971515294,0.018678496381041326,0.01751109035722624,0.02264767686201261,0.025449451319168807,0.01844501517627831,0.022180714452486573
2017-03,0.023679798826487845,0.01550712489522213,0.01592623637887678,0.018440905280804692,0.020326906957250628,0.016764459346186086,0.019907795473595977,0.028918692372170998,0.02137468566638726,0.018860016764459347,0.01655490360435876,0.01655490360435876,0.01655490360435876,0.019279128248113998,0.025146689019279127,0.02137468566638726,0.01592623637887678,0.01655490360435876,0.018860016764459347,0.012154233025984913,0.016345347862531435,0.01802179379715004,0.020326906957250628,0.01655490360435876,0.018440905280804692,0.025984911986588432,0.026194467728415757,0.024098910310142496,0.019698239731768652,0.019698239731768652,0.017393126571668065,0.021165129924559933,0.01655490360435876,0.014668901927912825,0.024727577535624476,0.023260687342833195,0.019698239731768652,0.018440905280804692,0.024308466051969825,0.01802179379715004,0.021165129924559933,0.021165129924559933,0.021165129924559933,0.019069572506286672,0.026404023470243086,0.020746018440905283,0.020117351215423303,0.021584241408214584,0.02179379715004191,0.02451802179379715
2017-04,0.024555461473327687,0.015241320914479255,0.014817950889077053,0.01947502116850127,0.016088060965283656,0.015664690939881456,0.01926333615580017,0.027095681625740897,0.021380186282811176,0.015876375952582556,0.02032176121930567,0.014817950889077053,0.018839966130397966,0.01989839119390347,0.024132091447925486,0.02307366638441998,0.01926333615580017,0.015876375952582556,0.01926333615580017,0.017569856054191365,0.017993226079593565,0.020745131244707875,0.01672311600338696,0.01968670618120237,0.01418289585097375,0.02032176121930567,0.023920406435224386,0.02582557154953429,0.02561388653683319,0.017781541066892465,0.02307366638441998,0.0279424216765453,0.015453005927180356,0.01947502116850127,0.02265029635901778,0.020745131244707875,0.02265029635901778,0.020956816257408976,0.023708721422523286,0.02201524132091448,0.023920406435224386,0.024132091447925486,0.01714648602878916,0.01714648602878916,0.018416596104995766,0.017569856054191365,0.017781541066892465,0.02180355630821338,0.01714648602878916,0.020956816257408976
2017-05,0.028089887640449437,0.01976695796920516,0.015397419891801914,0.021015397419891804,0.01914273824386184,0.016853932584269662,0.02267998335414066,0.025801081980857263,0.0178942987931752,0.019975031210986267,0.01893466500208073,0.011860174781523096,0.01976695796920516,0.018310445276737412,0.02267998335414066,0.021639617145235122,0.017478152309612985,0.01706200582605077,0.021431543903454017,0.016021639617145235,0.018518518518518517,0.021431543903454017,0.01914273824386184,0.020183104452767373,0.016229712858926344,0.022263836870578445,0.02247191011235955,0.02746566791510612,0.019975031210986267,0.02267998335414066,0.02455264253017062,0.018102372034956304,0.020599250936329586,0.014148980441115273,0.022263836870578445,0.024136496046608405,0.020599250936329586,0.019975031210986267,0.02122347066167291,0.019975031210986267,0.01893466500208073,0.025593008739076155,0.019558884727424054,0.017478152309612985,0.018310445276737412,0.019350811485642945,0.016645859342488557,0.01914273824386184,0.01914273824386184,0.018102372034956304
2017-06,0.02483660130718954,0.016339869281045753,0.01568627450980392,0.020697167755991286,0.02091503267973856,0.015468409586056645,0.02483660130718954,0.02113289760348584,0.018300653594771243,0.018518518518518517,0.018518518518518517,0.01721132897603486,0.016339869281045753,0.016775599128540306,0.025925925925925925,0.023529411764705882,0.020261437908496733,0.018518518518518517,0.01982570806100218,0.013725490196078431,0.018300653594771243,0.020697167755991286,0.020261437908496733,0.021350762527233117,0.01699346405228758,0.01982570806100218,0.02570806100217865,0.02483660130718954,0.023965141612200435,0.019389978213507627,0.01917211328976035,0.02178649237472767,0.01764705882352941,0.013507625272331155,0.022004357298474945,0.023529411764705882,0.021568627450980392,0.020261437908496733,0.025490196078431372,0.0196078431372549,0.022657952069716776,0.024183006535947713,0.01699346405228758,0.019389978213507627,0.01895424836601307,0.01917211328976035,0.016339869281045753,0.019389978213507627,0.020697167755991286,0.01895424836601307
2017-07,0.02650697035146279,0.01511879049676026,0.017278617710583154,0.02199096799528765,0.019242096995876694,0.022187315923817005,0.017867661496171215,0.02650697035146279,0.01767131356764186,0.023758099352051837,0.01472609463970155,0.017867661496171215,0.01806400942470057,0.02042018456705282,0.023561751423522483,0.024739838994698605,0.01668957392499509,0.019831140781464755,0.020812880424111526,0.015707834282348322,0.018456705281759276,0.019438444924406047,0.020616532495582172,0.021401924209699587,0.015904182210877676,0.022383663852346358,0.022383663852346358,0.02395444728058119,0.022383663852346358,0.020223836638523465,0.0196347928529354,0.022187315923817005,0.018653053210288633,0.014529746711172197,0.019242096995876694,0.02395444728058119,0.019242096995876694,0.017867661496171215,0.024347143137639898,0.02042018456705282,0.020812880424111526,0.026114274494404083,0.015707834282348322,0.018653053210288633,0.019438444924406047,0.01610053013940703,0.016296878067936383,0.019438444924406047,0.0196347928529354,0.020027488709994108
2017-08,0.02631578947368421,0.016026909378709934,0.016026909378709934,0.01958844479620103,0.01741195092995647,0.016818361693707953,0.0259200633161852,0.02809655718242976,0.022754254056193114,0.017214087851206965,0.015235457063711912,0.01444400474871389,0.018994855559952513,0.024930747922437674,0.026909378709932725,0.02176493866244559,0.01958844479620103,0.016818361693707953,0.021567075583696083,0.015829046299960427,0.015235457063711912,0.020577760189948554,0.018401266323703997,0.022556390977443608,0.013058963197467353,0.021171349426197073,0.02334784329244163,0.025326474079936684,0.021567075583696083,0.019786307874950535,0.018796992481203006,0.02433715868618916,0.015433320142461416,0.015829046299960427,0.023149980213692124,0.021567075583696083,0.022754254056193114,0.01919271863870202,0.019786307874950535,0.02037989711119905,0.01820340324495449,0.023941432528690146,0.015235457063711912,0.01780767708745548,0.022556390977443608,0.020182034032449545,0.023149980213692124,0.020182034032449545,0.01563118322121092,0.018599129402453504
2017-09,0.02377382737202827,0.014778325123152709,0.010923109873634611,0.02313129149710859,0.02120368387234954,0.017991004497751123,0.02206039837224245,0.024630541871921183,0.023345470122081817,0.020775326622403084,0.016277575497965303,0.013064896123366887,0.015206682373099165,0.01906189762261726,0.029985007496251874,0.018633540372670808,0.018847718997644036,0.016277575497965303,0.02291711287213536,0.011565645748554294,0.015420860998072392,0.021417862497322766,0.019918612122510174,0.0239880059970015,0.016920111372884985,0.021417862497322766,0.020346969372456628,0.024416363246947955,0.026343970871707003,0.017134289997858213,0.024630541871921183,0.0239880059970015,0.017991004497751123,0.01563503962304562,0.022488755622188907,0.02313129149710859,0.018847718997644036,0.01820518312272435,0.022488755622188907,0.020561147997429856,0.021846219747269222,0.021632041122295994,0.01841936174769758,0.01756264724780467,0.020132790747483403,0.017776825872777898,0.02206039837224245,0.02377382737202827,0.016277575497965303,0.020775326622403084
2017-10,0.023943936149503603,0.017909285575238465,0.016741288689896827,0.02238660696904808,0.015573291804555188,0.015962624099669066,0.019271948608137045,0.020245279345921744,0.020439945493478683,0.019077282460580106,0.021607942378820324,0.017130620985010708,0.019466614755693983,0.02238660696904808,0.02803192524819934,0.022191940821491143,0.019661280903250925,0.017325287132567646,0.019077282460580106,0.014794627214327428,0.016157290247226008,0.022191940821491143,0.020439945493478683,0.023165271559275842,0.016935954837453766,0.022191940821491143,0.020050613198364806,0.02550126532995912,0.02277593926416196,0.021023943936149505,0.018493284017909284,0.019466614755693983,0.018103951722795407,0.015378625656998247,0.021023943936149505,0.02472260073973136,0.019466614755693983,0.021413276231263382,0.022581273116605023,0.016157290247226008,0.021413276231263382,0.025890597625072998,0.018298617870352345,0.019271948608137045,0.020050613198364806,0.017714619427681527,0.018298617870352345,0.020634611641035625,0.020245279345921744,0.017714619427681527
2017-11,0.01970028624347533,0.021889206937194813,0.014312173766627379,0.021552449907391816,0.018184879609361847,0.01666947297524836,0.02492002020542179,0.023909749116012798,0.01970028624347533,0.01751136554975585,0.018016501094460347,0.01767974406465735,0.016164337430543862,0.02138407139249032,0.03384408149520121,0.0235729920862098,0.01767974406465735,0.016164337430543862,0.020542178817982825,0.015490823370937868,0.013301902677218386,0.019363529213672334,0.016837851490149856,0.020205421788179828,0.016332715945445362,0.022057585452096313,0.024751641690520288,0.02441488466071729,0.021720828422293316,0.01986866475837683,0.01885839366896784,0.02441488466071729,0.016164337430543862,0.01784812257955885,0.020205421788179828,0.023067856541505304,0.020710557332884325,0.019531907728573834,0.02492002020542179,0.021047314362687322,0.022057585452096313,0.025425155750126285,0.015995958915642365,0.018353258124263343,0.019195150698770837,0.01532244485603637,0.019363529213672334,0.020037043273278328,0.021047314362687322,0.01869001515406634
2017-12,0.02323749507680189,0.015261914139424971,0.01388341866876723,0.024025206774320598,0.019495864513588028,0.013981882630957069,0.018905080740448995,0.027077589602205594,0.019495864513588028,0.01792044111855061,0.019594328475777866,0.01604962583694368,0.01811736904293029,0.020578968097676252,0.0278653012997243,0.02323749507680189,0.02067743205986609,0.016738873572272547,0.024123670736510436,0.0145726664040961,0.01654194564789287,0.019594328475777866,0.01683733753446239,0.016246553761323355,0.01604962583694368,0.019791256400157543,0.02205592753052383,0.024222134698700274,0.02048050413548641,0.019692792437967704,0.020578968097676252,0.02934226073257188,0.014375738479716424,0.017723513194170933,0.02077589602205593,0.025305238282788498,0.022351319417093344,0.02264671130366286,0.021563607719574635,0.016246553761323355,0.022745175265852697,0.028849940921622685,0.01723119338322174,0.018412760929499804,0.020382040173296572,0.02048050413548641,0.01723119338322174,0.019003544702638833,0.01732965734541158,0.021071287908625443
2018-01,0.022017489069331667,0.01655215490318551,0.015771392879450345,0.022329793878825735,0.01764522173641474,0.01811367895065584,0.019206745783885072,0.027326670830730794,0.020924422236102434,0.01858213616489694,0.021392879450343537,0.017020612117426608,0.016396002498438474,0.020768269831355404,0.026858213616489695,0.020924422236102434,0.01764522173641474,0.016396002498438474,0.017332916926920676,0.013897564022485947,0.015459088069956278,0.017176764522173642,0.017176764522173642,0.018738288569643973,0.018425983760149905,0.020768269831355404,0.026545908806995627,0.0217051842598376,0.021236727045596503,0.022329793878825735,0.02061211742660837,0.023579013116801998,0.015459088069956278,0.016396002498438474,0.022329793878825735,0.023579013116801998,0.021392879450343537,0.018425983760149905,0.019519050593379137,0.0226420986883198,0.018425983760149905,0.03076202373516552,0.020299812617114305,0.017332916926920676,0.0226420986883198,0.019206745783885072,0.02061211742660837,0.018425983760149905,0.018738288569643973,0.022954403497813865
