month,Adventure Games,Audio Interactions,Comfort Issues,Customization,Female Character,Game Content,Game Graphics,Game Interface,Game Mechanics,Game Story,Game Strategy,Game Style,Gameplay Complexity,Golfing Game,Hardware Support,Horror Game,Input Methods,Installation,Interaction Methods,Kids and Students,LGBTQ,Language,Light Design,Linux OS,Mac OS,Motion Design,Multiplayer,Network connect,Performance Issues,Physical Reactions,Play Scale,Pricing,Privacy & Security,Rhythm Games,Scene Design,Setup,Sound Design,Sports Games,Target Tracking,Technical Issues,Troubleshooting,UI Design,VR Elements
2016-04,0.016195206218959188,0.014899589721442452,0.026776074282012525,0.04858561865687756,0.01878643921399266,0.04102785575469661,0.04232347225221335,0.015115525804361908,0.03498164543295185,0.01921831137983157,0.018570503131073203,0.04513064133016627,0.022673288706542862,0.021161736126106674,0.027423882530770893,0.01770675879939538,0.01813863096523429,0.024184841286979054,0.020945800043187218,0.023105160872381774,0.0166270783847981,0.01921831137983157,0.020945800043187218,0.01921831137983157,0.024184841286979054,0.03001511552580436,0.025048585618656877,0.021593608291945583,0.01986611962858994,0.023968905204059598,0.01813863096523429,0.03411790110127402,0.025048585618656877,0.02332109695530123,0.02224141654070395,0.013388037141006262,0.020945800043187218,0.01770675879939538,0.017922694882314835,0.01878643921399266,0.01878643921399266,0.014251781472684086,0.01770675879939538
2016-05,0.016472203157172273,0.014641958361930909,0.03225806451612903,0.03614733470601693,0.02127659574468085,0.036604895904827274,0.03912148249828414,0.013726835964310227,0.04140928849233585,0.022420498741706704,0.018760009151223975,0.043468313886982385,0.026767330130404943,0.02059025394646534,0.02104781514527568,0.018302447952413637,0.01692976435598261,0.022878059940517045,0.0162434225577671,0.02585220773278426,0.022878059940517045,0.022420498741706704,0.019446350949439486,0.017387325554792953,0.023106840539922215,0.027911233127430792,0.02036147334706017,0.01692976435598261,0.022420498741706704,0.024708304735758406,0.017616106154198122,0.03683367650423244,0.027911233127430792,0.019217570350034317,0.02493708533516358,0.018073667353008464,0.021505376344086023,0.01990391214824983,0.018760009151223975,0.017844886753603295,0.019217570350034317,0.019446350949439486,0.0162434225577671
2016-06,0.016432791728212704,0.020125553914327916,0.028064992614475627,0.04302067946824224,0.022710487444608567,0.03600443131462334,0.03637370753323486,0.016432791728212704,0.0413589364844904,0.020125553914327916,0.019202363367799114,0.04062038404726736,0.01772525849335303,0.01790989660265879,0.02418759231905465,0.01790989660265879,0.023818316100443132,0.02031019202363368,0.01310930576070901,0.02031019202363368,0.019017725258493354,0.019756277695716397,0.0206794682422452,0.020125553914327916,0.02141802067946824,0.026772525849335302,0.02621861152141802,0.02307976366322009,0.019940915805022157,0.027511078286558344,0.01569423929098966,0.0361890694239291,0.027880354505169867,0.02031019202363368,0.027141802067946825,0.01883308714918759,0.01790989660265879,0.01846381093057607,0.019202363367799114,0.0206794682422452,0.0206794682422452,0.017540620384047266,0.019202363367799114
2016-07,0.01634580457682528,0.018343625136215038,0.027606247729749366,0.04576825281511079,0.02143116600072648,0.03596077006901562,0.03741373047584454,0.02233926625499455,0.04159099164547766,0.01870686523792227,0.01761714493280058,0.04031965128950236,0.020341445695604796,0.018343625136215038,0.02233926625499455,0.021612786051580093,0.015982564475118054,0.022520886305848167,0.01325826371231384,0.023247366509262624,0.017435524881946968,0.018162005085361425,0.021067925899019253,0.017435524881946968,0.02179440610243371,0.02579004722121322,0.019796585543043952,0.024337086814384307,0.019433345441336725,0.025063567017798764,0.016164184525971667,0.03468942971304032,0.027969487831456592,0.019796585543043952,0.027606247729749366,0.017798764983654194,0.021249545949872866,0.019796585543043952,0.01798038503450781,0.02179440610243371,0.023247366509262624,0.02143116600072648,0.019070105339629495
2016-08,0.01982434127979925,0.018569636135508157,0.026850690087829362,0.046925972396486826,0.01957340025094103,0.031869510664993723,0.04015056461731493,0.02107904642409034,0.03864491844416562,0.01606022584692597,0.025094102885821833,0.03638644918444166,0.01932245922208281,0.020577164366373902,0.021831869510664993,0.026850690087829362,0.018820577164366373,0.01957340025094103,0.01606022584692597,0.01907151819322459,0.0178168130489335,0.01806775407779172,0.017314930991217063,0.020326223337515683,0.02383939774153074,0.021831869510664993,0.018820577164366373,0.024843161856963614,0.018820577164366373,0.025846925972396486,0.020577164366373902,0.037892095357590964,0.03111668757841907,0.022082810539523212,0.024843161856963614,0.014052697616060227,0.01907151819322459,0.01656210790464241,0.021580928481806774,0.02258469259723965,0.023588456712672522,0.01907151819322459,0.01631116687578419
2016-09,0.016160490387294512,0.016160490387294512,0.025912510448592923,0.042908888269713015,0.02396210643633324,0.04095848425745333,0.039843967679019224,0.020339927556422402,0.03845082195597659,0.01699637782112009,0.02117581499024798,0.04095848425745333,0.018668152688771245,0.016717748676511563,0.022290331568682084,0.01755363611033714,0.017275006965728614,0.01894678183337977,0.01894678183337977,0.024240735580941766,0.01838952354416272,0.015881861242685986,0.020339927556422402,0.01894678183337977,0.02340484814711619,0.03176372248537197,0.021454444134856508,0.02619113959320145,0.019225410977988296,0.022847589857899135,0.014767344664251881,0.039843967679019224,0.02897743103928671,0.028420172750069656,0.02619113959320145,0.016717748676511563,0.016160490387294512,0.014210086375034828,0.016439119531903038,0.019504040122596825,0.02256896071329061,0.022290331568682084,0.01699637782112009
2016-10,0.017254901960784313,0.01803921568627451,0.027254901960784315,0.04627450980392157,0.024509803921568627,0.03705882352941176,0.04392156862745098,0.01980392156862745,0.03764705882352941,0.01215686274509804,0.020588235294117647,0.0496078431372549,0.02235294117647059,0.016666666666666666,0.022156862745098038,0.019215686274509803,0.020196078431372548,0.018823529411764704,0.015294117647058824,0.019019607843137255,0.016666666666666666,0.016862745098039214,0.017058823529411765,0.019019607843137255,0.025294117647058825,0.02784313725490196,0.017254901960784313,0.0196078431372549,0.01980392156862745,0.02666666666666667,0.018823529411764704,0.04176470588235294,0.02627450980392157,0.021176470588235293,0.02627450980392157,0.015490196078431372,0.019215686274509803,0.017450980392156864,0.019019607843137255,0.018627450980392157,0.023333333333333334,0.01980392156862745,0.018823529411764704
2016-11,0.018197725284339456,0.01889763779527559,0.02974628171478565,0.04076990376202975,0.023447069116360453,0.03622047244094488,0.04181977252843395,0.019072615923009625,0.03867016622922135,0.018547681539807525,0.018022747156605425,0.04356955380577428,0.021172353455818024,0.018197725284339456,0.027296587926509186,0.02099737532808399,0.019772528433945755,0.01837270341207349,0.015923009623797026,0.022922134733158354,0.020822397200349955,0.019597550306211724,0.022222222222222223,0.02099737532808399,0.021347331583552055,0.025546806649168852,0.017672790901137356,0.021347331583552055,0.016622922134733157,0.023622047244094488,0.014698162729658792,0.03832020997375328,0.028871391076115485,0.02099737532808399,0.02484689413823272,0.01994750656167979,0.020647419072615924,0.018547681539807525,0.018022747156605425,0.02152230971128609,0.019772528433945755,0.017672790901137356,0.014698162729658792
2016-12,0.016446700507614213,0.01685279187817259,0.030050761421319797,0.04314720812182741,0.02395939086294416,0.03512690355329949,0.04436548223350254,0.01766497461928934,0.03817258883248731,0.018172588832487308,0.02131979695431472,0.04385786802030457,0.018578680203045685,0.018781725888324875,0.022639593908629442,0.019593908629441624,0.018680203045685278,0.020203045685279187,0.01685279187817259,0.022944162436548222,0.017563451776649745,0.01898477157360406,0.020710659898477157,0.02,0.020203045685279187,0.028223350253807105,0.02304568527918782,0.022944162436548222,0.02,0.023756345177664975,0.01715736040609137,0.03654822335025381,0.028730964467005075,0.023248730964467005,0.025786802030456853,0.01431472081218274,0.01715736040609137,0.018781725888324875,0.018071065989847715,0.018883248730964468,0.021421319796954316,0.018781725888324875,0.018274111675126905
2017-01,0.016846361185983826,0.018059299191374664,0.026415094339622643,0.04150943396226415,0.023315363881401617,0.03557951482479784,0.040026954177897575,0.01752021563342318,0.04191374663072776,0.016981132075471698,0.020080862533692723,0.042722371967654986,0.02371967654986523,0.018059299191374664,0.019272237196765497,0.018328840970350403,0.020350404312668463,0.020080862533692723,0.015768194070080864,0.02358490566037736,0.018463611859838275,0.016442048517520215,0.022776280323450134,0.021293800539083557,0.022506738544474394,0.031132075471698113,0.020889487870619946,0.020485175202156335,0.018867924528301886,0.02196765498652291,0.018867924528301886,0.040566037735849055,0.027762803234501348,0.024932614555256066,0.025336927223719677,0.016172506738544475,0.018733153638814014,0.016576819407008087,0.020485175202156335,0.020485175202156335,0.01954177897574124,0.018733153638814014,0.016846361185983826
2017-02,0.01864244741873805,0.01864244741873805,0.0248565965583174,0.04278202676864245,0.020793499043977055,0.03441682600382409,0.038718929254302106,0.0241395793499044,0.04086998087954111,0.02031548757170172,0.02031548757170172,0.03824091778202677,0.01768642447418738,0.018403441682600382,0.02222753346080306,0.01577437858508604,0.020793499043977055,0.017925430210325048,0.014579349904397706,0.022944550669216062,0.02198852772466539,0.01768642447418738,0.017447418738049714,0.02581261950286807,0.025334608030592735,0.025334608030592735,0.02198852772466539,0.026051625239005737,0.021510516252390057,0.024617590822179732,0.017925430210325048,0.03919694072657744,0.02748565965583174,0.02198852772466539,0.022466539196940728,0.018164435946462717,0.017208413001912046,0.021510516252390057,0.01959847036328872,0.019359464627151053,0.019120458891013385,0.01577437858508604,0.019359464627151053
2017-03,0.017815482502651112,0.018027571580063628,0.029056203605514315,0.04220572640509014,0.027147401908801695,0.03817603393425239,0.042629904559915166,0.02354188759278897,0.03584305408271474,0.019088016967126194,0.018027571580063628,0.04199363732767762,0.023966065747613997,0.01633085896076352,0.021845174973488864,0.019300106044538707,0.0176033934252386,0.017815482502651112,0.01823966065747614,0.02290562036055143,0.018663838812301166,0.016967126193001062,0.024390243902439025,0.02354188759278897,0.02014846235418876,0.02863202545068929,0.01951219512195122,0.023117709437963947,0.018027571580063628,0.02142099681866384,0.013361611876988335,0.0352067868504772,0.02672322375397667,0.019936373276776245,0.024178154825026513,0.017179215270413575,0.018663838812301166,0.01823966065747614,0.01951219512195122,0.021633085896076352,0.022693531283138918,0.019936373276776245,0.016755037115588546
2017-04,0.014822771213748658,0.013963480128893663,0.02728249194414608,0.04790547798066595,0.024489795918367346,0.03523093447905478,0.04081632653061224,0.02062298603651987,0.036949516648764766,0.021052631578947368,0.018474758324382383,0.040171858216971,0.018259935553168637,0.01804511278195489,0.02234156820622986,0.020193340494092375,0.019978517722878626,0.021267454350161117,0.013533834586466165,0.021911922663802364,0.021482277121374866,0.02083780880773362,0.021052631578947368,0.019548872180451128,0.023630504833512353,0.02728249194414608,0.024274973147153597,0.023200859291084855,0.021911922663802364,0.021697099892588615,0.021482277121374866,0.03480128893662728,0.02706766917293233,0.021482277121374866,0.023630504833512353,0.015252416756176154,0.021267454350161117,0.0163265306122449,0.01911922663802363,0.01933404940923738,0.01804511278195489,0.021267454350161117,0.018689581095596132
2017-05,0.015906680805938492,0.017815482502651112,0.02799575821845175,0.04008483563096501,0.02672322375397667,0.03541887592788971,0.03987274655355249,0.015270413573700955,0.03817603393425239,0.018027571580063628,0.026299045599151645,0.03796394485683987,0.021633085896076352,0.021208907741251327,0.02523860021208908,0.023117709437963947,0.018663838812301166,0.021208907741251327,0.016755037115588546,0.020784729586426298,0.021845174973488864,0.02014846235418876,0.018451749734888653,0.020360551431601273,0.02354188759278897,0.02863202545068929,0.01951219512195122,0.020784729586426298,0.02290562036055143,0.023966065747613997,0.015270413573700955,0.034782608695652174,0.02290562036055143,0.022481442205726405,0.024390243902439025,0.018663838812301166,0.016967126193001062,0.02290562036055143,0.01951219512195122,0.01951219512195122,0.022057264050901377,0.017179215270413575,0.01505832449628844
2017-06,0.01930063578564941,0.017711171662125342,0.022706630336058128,0.04041780199818347,0.025431425976385105,0.038374205267938236,0.03701180744777475,0.018392370572207085,0.03792007266121707,0.018392370572207085,0.025204359673024524,0.040190735694822885,0.01748410535876476,0.021798365122615803,0.025204359673024524,0.02089009990917348,0.01634877384196185,0.018846503178928248,0.013623978201634877,0.019981834695731154,0.02134423251589464,0.019754768392370572,0.019754768392370572,0.022025431425976384,0.024750227066303362,0.02338782924613987,0.02293369663941871,0.023841961852861037,0.02293369663941871,0.022479564032697547,0.014532243415077202,0.03860127157129882,0.026793823796548592,0.0242960944595822,0.027247956403269755,0.012942779291553134,0.021798365122615803,0.017938237965485923,0.016575840145322433,0.01952770208900999,0.02316076294277929,0.017938237965485923,0.020208900999091735
2017-07,0.017463782496527087,0.01885294701329629,0.026989482040087318,0.04862075808692201,0.022623536415955547,0.03115697559039492,0.044056360388966063,0.015876165905933718,0.041079579281603495,0.018059138717999603,0.01885294701329629,0.041079579281603495,0.020639015677713833,0.022028180194483032,0.024211153006548917,0.020242111530065488,0.019646755308592976,0.01924985116094463,0.013296288946219488,0.022623536415955547,0.017066878348878746,0.01885294701329629,0.02163127604683469,0.021035919825362175,0.024608057154197262,0.027584838261559833,0.019845207382417147,0.024806509228021432,0.019448303234768802,0.022623536415955547,0.01924985116094463,0.030164715221274063,0.02818019448303235,0.020242111530065488,0.022821988489779718,0.017463782496527087,0.01766223457035126,0.017860686644175432,0.019845207382417147,0.019845207382417147,0.024211153006548917,0.02302044056360389,0.015280809684461202
2017-08,0.018462162710488943,0.018056400892676,0.023939947250963683,0.03834449178332319,0.020693852708460133,0.03367823087847434,0.039967539054574966,0.018665043619395416,0.03854737269222966,0.017650639074863056,0.023737066342057214,0.03854737269222966,0.01927368634611483,0.01927368634611483,0.022925542706431323,0.022925542706431323,0.01704199634814364,0.02576587543112193,0.01683911543923717,0.020693852708460133,0.017447758165956583,0.017244877257050113,0.02231689997971191,0.020896733617366606,0.021911138161898967,0.029417731791438424,0.024142828159870157,0.025968756340028404,0.020693852708460133,0.02028809089064719,0.014607425441265977,0.03266382633394198,0.03002637451815784,0.023128423615337797,0.027591803611280177,0.020490971799553663,0.020896733617366606,0.018462162710488943,0.020693852708460133,0.018259281801582473,0.02353418543315074,0.01927368634611483,0.01501318725907892
2017-09,0.017822212562486416,0.020430341230167355,0.029341447511410563,0.04238209084981526,0.02108237339708759,0.03825255379265377,0.034775048902412516,0.015431427950445555,0.034775048902412516,0.01847424472940665,0.02455987828732884,0.04325146707237557,0.021951749619647902,0.01586611606172571,0.025211910454249076,0.01847424472940665,0.016952836339926104,0.016952836339926104,0.012605955227124538,0.018256900673766573,0.01847424472940665,0.020212997174527278,0.023255813953488372,0.021517061508367748,0.02238643773092806,0.02586394262116931,0.025211910454249076,0.026515974788089546,0.025646598565529234,0.021299717452727667,0.020430341230167355,0.03651380134753315,0.025646598565529234,0.020647685285807432,0.02608128667680939,0.01717018039556618,0.018691588785046728,0.018908932840686808,0.01977830906324712,0.019995653118887197,0.02216909367528798,0.019560965007607043,0.01717018039556618
2017-10,0.019905400078833266,0.02148206543161214,0.026212061489948757,0.037248718959400864,0.024438312968072525,0.03173039022467481,0.04119038234134805,0.015963736696886086,0.04119038234134805,0.020693732755222703,0.02148206543161214,0.04552621206148995,0.023058730784391013,0.02089081592432006,0.023649980291683092,0.019905400078833266,0.020496649586125345,0.02010248324793063,0.015766653527788728,0.01891998423334647,0.02089081592432006,0.016357903035080803,0.022270398108001577,0.02404414662987781,0.02207331493890422,0.029168309026409146,0.020496649586125345,0.02128498226251478,0.02384706346078045,0.02187623176980686,0.015766653527788728,0.031139140717382736,0.030744974379188016,0.018525817895151755,0.0260149783208514,0.018328734726054396,0.01714623571147024,0.01951123374063855,0.020299566417027987,0.02089081592432006,0.01931415057154119,0.016160819865983445,0.013992905005912494
2017-11,0.017086641353123922,0.020193303417328272,0.0277873662409389,0.04107697618225751,0.02036589575422851,0.03935105281325509,0.03969623748705557,0.018985157059026578,0.04159475319295823,0.018639972385226095,0.02105626510182948,0.03866068346565413,0.022609596133931653,0.018639972385226095,0.022782188470831896,0.014497756299620296,0.01725923369002416,0.020883672764929237,0.013979979288919572,0.01915774939592682,0.02105626510182948,0.02105626510182948,0.022091819123230928,0.017604418363824648,0.02226441146013117,0.03210217466344494,0.020711080428028994,0.026406627545736968,0.02226441146013117,0.02537107352433552,0.017604418363824648,0.0402140144977563,0.03072143596824301,0.021401449775629963,0.021746634449430445,0.017604418363824648,0.016568864342423197,0.017777010700724887,0.019675526406627546,0.01915774939592682,0.020538488091128754,0.017777010700724887,0.013979979288919572
2017-12,0.017719724584852166,0.0212636695018226,0.026427703523693804,0.041312272174969626,0.021668691778047793,0.030984204131227218,0.038072093965168086,0.020656136087484813,0.038375860672336976,0.017719724584852166,0.02339003645200486,0.038882138517618466,0.021567436208991493,0.01913730255164034,0.024807614418793034,0.019339813689752936,0.021567436208991493,0.021668691778047793,0.013061968408262455,0.02075739165654111,0.0159983799108951,0.01873228027541515,0.02339003645200486,0.018327257999189956,0.019947347104090726,0.02814904819765087,0.022478736330498177,0.02551640340218712,0.020554880518428513,0.025820170109356014,0.01761846901579587,0.035338193600648035,0.02602268124746861,0.024706358849736737,0.023288780882948563,0.017820980153908466,0.019947347104090726,0.021061158363710003,0.022478736330498177,0.021972458485216687,0.022985014175779667,0.016909680032401782,0.012555690562980963
2018-01,0.01758555133079848,0.02043726235741445,0.02867553865652725,0.04182509505703422,0.02423954372623574,0.032953105196451206,0.0408745247148289,0.019328263624841573,0.04230038022813688,0.016634980988593156,0.02328897338403042,0.04024081115335868,0.0185361216730038,0.022655259822560204,0.026457541191381495,0.021229404309252218,0.019486692015209126,0.01726869455006337,0.013466413181242079,0.018377693282636248,0.017743979721166033,0.021070975918884665,0.023605830164765525,0.020754119138149556,0.020278833967046894,0.02867553865652725,0.022813688212927757,0.02328897338403042,0.02138783269961977,0.025665399239543727,0.015525982256020279,0.03121039290240811,0.02994296577946768,0.020595690747782003,0.022338403041825095,0.016951837769328265,0.01806083650190114,0.01806083650190114,0.02012040557667934,0.021863117870722433,0.02091254752851711,0.0185361216730038,0.014733840304182509
2018-02,0.016799292661361626,0.01989389920424403,0.030061892130857647,0.03868258178603006,0.023430592396109638,0.034924845269672856,0.045755968169761276,0.022104332449160036,0.04177718832891247,0.020557029177718834,0.020335985853227233,0.03978779840848806,0.021662245800176835,0.01856763925729443,0.02365163572060124,0.01856763925729443,0.015030946065428824,0.016578249336870028,0.013483642793987621,0.022767462422634836,0.01989389920424403,0.018125552608311227,0.01967285587975243,0.020557029177718834,0.020999115826702032,0.028514588859416445,0.021220159151193633,0.027851458885941646,0.022988505747126436,0.018125552608311227,0.017462422634836428,0.03183023872679045,0.028293545534924844,0.024093722369584437,0.027409372236958444,0.019230769230769232,0.01878868258178603,0.01768346595932803,0.01900972590627763,0.01834659593280283,0.022767462422634836,0.01878868258178603,0.013925729442970823
2018-03,0.014914601876353139,0.015395718065912918,0.024536925667548712,0.04161655039692086,0.023334135193649266,0.034399807553524175,0.038248737070002405,0.015395718065912918,0.03921096944912196,0.017801299013711813,0.026942506615347608,0.03536203993264373,0.020687996151070483,0.0180418571084917,0.023574693288429156,0.02309357709886938,0.020447438056290596,0.01900408948761126,0.014914601876353139,0.019966321866730814,0.019244647582391146,0.017079624729372144,0.026701948520567717,0.02237190281452971,0.027183064710127495,0.02958864565792639,0.02549915804666827,0.02309357709886938,0.018763531392831368,0.024296367572768825,0.016117392350252585,0.033918691363964394,0.031031994226605724,0.02189078662496993,0.028145297089247054,0.01732018282415203,0.017801299013711813,0.018763531392831368,0.01828241520327159,0.019725763771950927,0.02213134471974982,0.021169112340630264,0.012990137118114024
2018-04,0.01632208922742111,0.02085600290170475,0.03300689154878491,0.04062386652158143,0.02085600290170475,0.03790351831701124,0.034095030830612987,0.01958650707290533,0.04098657961552412,0.019405150525933987,0.019767863619876678,0.038810301051867974,0.022488211824446862,0.016866158868335146,0.025389916575988394,0.017954298150163223,0.016684802321363802,0.015778019586507073,0.011969532100108813,0.018135654697134566,0.017410228509249184,0.02013057671381937,0.020311933260790716,0.024845846935074356,0.021581429089590133,0.02756619513964454,0.019767863619876678,0.021218715995647442,0.019405150525933987,0.024120420747188974,0.019405150525933987,0.03808487486398259,0.03010518679724338,0.021581429089590133,0.026478055857816468,0.02140007254261879,0.015415306492564382,0.024845846935074356,0.020674646354733407,0.023213638012332245,0.022306855277475515,0.017410228509249184,0.015233949945593036
2018-05,0.01611170784103115,0.01918060457265613,0.026392511891974835,0.04096977136719349,0.01933404940923738,0.03329752953813104,0.03836120914531226,0.019640939082399878,0.04081632653061224,0.017953045880006138,0.01902715973607488,0.042657664569587236,0.024858063526162346,0.01749271137026239,0.023170170323768606,0.01902715973607488,0.018873714899493632,0.019640939082399878,0.016878932023937393,0.01933404940923738,0.016878932023937393,0.01902715973607488,0.019947828755562374,0.018259935553168637,0.021328832284793618,0.02700629123829983,0.019794383918981126,0.02562528770906859,0.02240294614086236,0.0243977290164186,0.0159582630044499,0.03283719502838729,0.029614853460181063,0.02071505293846862,0.02547184287248734,0.015651373331287403,0.019487494245818627,0.0243977290164186,0.022249501304281112,0.026699401565137334,0.025318398035906093,0.01764615620684364,0.016265152677612398
2018-06,0.017183414269704895,0.020171834142697048,0.02521479267837131,0.04501307433694434,0.023160254015689205,0.03212551363466567,0.04109077325364214,0.014755323122898767,0.038475905864774,0.016436309301456856,0.020918939110945087,0.04146432573776616,0.02054538662682107,0.022973477773627196,0.02614867388868136,0.018304071722076952,0.020171834142697048,0.022039596563317145,0.011766903249906611,0.01905117669032499,0.01867762420620097,0.01942472917444901,0.021666044079193127,0.021105715353007096,0.02540156892043332,0.027456107583115428,0.017930519237952934,0.0250280164363093,0.020358610384759057,0.023160254015689205,0.016436309301456856,0.03567426223384385,0.03156518490847964,0.01942472917444901,0.024280911468061262,0.014942099364960777,0.016809861785580874,0.022973477773627196,0.01961150541651102,0.02540156892043332,0.022413149047441166,0.017930519237952934,0.015315651849084797
