month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39
2016-04,0.0271317829457364,0.0250176180408738,0.0204369274136716,0.0207892882311486,0.0229034531360112,0.0260747004933051,0.0200845665961945,0.0176180408738548,0.0218463706835799,0.0190274841437632,0.0193798449612403,0.0172656800563777,0.0496828752642706,0.0303030303030303,0.0345313601127554,0.0352360817477096,0.0299506694855532,0.0197322057787174,0.0193798449612403,0.0190274841437632,0.0288935870331219,0.0225510923185341,0.0179704016913319,0.0295983086680761,0.0320648343904157,0.0211416490486257,0.0260747004933051,0.0260747004933051,0.0267794221282593,0.0140944326990838,0.0229034531360112,0.018322762508809,0.025722339675828,0.0317124735729386,0.022198731501057,0.0384073291050035,0.0211416490486257,0.0211416490486257,0.0310077519379844,0.0267794221282593
2016-05,0.0273159144893111,0.0292953285827395,0.0225653206650831,0.0245447347585114,0.0316706254948535,0.0332541567695962,0.0300870942201108,0.0146476642913697,0.0193982581155977,0.0170229612034837,0.0225653206650831,0.0190023752969121,0.057403008709422,0.0324623911322248,0.0300870942201108,0.0277117973079968,0.0257323832145684,0.0190023752969121,0.0221694378463974,0.0150435471100554,0.0281076801266825,0.0182106096595407,0.0201900237529691,0.0174188440221694,0.0308788598574821,0.0217735550277117,0.0285035629453681,0.0360253365003958,0.0253365003958828,0.0178147268408551,0.0316706254948535,0.0186064924782264,0.0324623911322248,0.0237529691211401,0.0193982581155977,0.0312747426761678,0.0178147268408551,0.0178147268408551,0.0233570863024544,0.0186064924782264
2016-06,0.0195567144719687,0.0256410256410256,0.019122120817036,0.0230334637114298,0.0217296827466319,0.0204259017818339,0.0308561495002172,0.0169491525423728,0.025206431986093,0.0152107779226423,0.0195567144719687,0.0156453715775749,0.0334637114298131,0.0212950890916992,0.0178183398522381,0.0230334637114298,0.023902651021295,0.0260756192959582,0.0204259017818339,0.019122120817036,0.0399826162538026,0.0225988700564971,0.0221642764015645,0.0212950890916992,0.0321599304650152,0.0260756192959582,0.0365058670143415,0.0282485875706214,0.0273794002607561,0.0217296827466319,0.0460669274228596,0.019122120817036,0.0338983050847457,0.0369404606692742,0.0178183398522381,0.0247718383311603,0.0139069969578444,0.0317253368100825,0.0265102129508909,0.0330291177748804
2016-07,0.0180678466076696,0.0320796460176991,0.0206489675516224,0.0276548672566371,0.0176991150442477,0.0228613569321533,0.0243362831858407,0.0195427728613569,0.0265486725663716,0.0191740412979351,0.0228613569321533,0.0247050147492625,0.0228613569321533,0.012905604719764,0.0206489675516224,0.0147492625368731,0.0169616519174041,0.021386430678466,0.0243362831858407,0.0239675516224188,0.0394542772861356,0.0143805309734513,0.0313421828908554,0.0250737463126843,0.0309734513274336,0.0228613569321533,0.0309734513274336,0.0291297935103244,0.0464601769911504,0.0184365781710914,0.0424041297935103,0.0195427728613569,0.0379793510324483,0.0361356932153392,0.0162241887905604,0.0151179941002949,0.0320796460176991,0.0328171091445427,0.0206489675516224,0.0239675516224188
2016-08,0.0167996640067198,0.0264594708105837,0.0197396052078958,0.0344393112137757,0.0251994960100798,0.0251994960100798,0.0394792104157916,0.0201595968080638,0.0256194876102477,0.0159596808063838,0.0209995800083998,0.0188996220075598,0.0256194876102477,0.0201595968080638,0.0281394372112557,0.0197396052078958,0.0205795884082318,0.0172196556068878,0.0176396472070558,0.0218395632087358,0.0407391852162956,0.0335993280134397,0.0289794204115917,0.0172196556068878,0.0327593448131037,0.0222595548089038,0.0331793364132717,0.0235195296094078,0.0344393112137757,0.0197396052078958,0.0298194036119277,0.0272994540109197,0.0335993280134397,0.0331793364132717,0.0155396892062158,0.0155396892062158,0.0226795464090718,0.0340193196136077,0.0243595128097438,0.0176396472070558
2016-09,0.027876631079478,0.031435349940688,0.0255041518386714,0.0266903914590747,0.0189798339264531,0.0266903914590747,0.0326215895610913,0.0142348754448398,0.026097271648873,0.0112692763938315,0.0166073546856465,0.0249110320284697,0.029655990510083,0.0160142348754448,0.0272835112692763,0.0195729537366548,0.0177935943060498,0.0207591933570581,0.0213523131672597,0.0189798339264531,0.0450771055753262,0.0201660735468564,0.0213523131672597,0.0148279952550415,0.0284697508896797,0.024317912218268,0.0338078291814946,0.029655990510083,0.033214709371293,0.0142348754448398,0.0349940688018979,0.0183867141162514,0.0237247924080664,0.0421115065243179,0.0154211150652431,0.0201660735468564,0.0207591933570581,0.0480427046263345,0.0290628706998813,0.027876631079478
2016-10,0.0402792696025778,0.0257787325456498,0.0252416756176154,0.0236305048335123,0.0198711063372717,0.0150375939849624,0.0273899033297529,0.0236305048335123,0.0225563909774436,0.014500537056928,0.0209452201933404,0.0236305048335123,0.0230934479054779,0.029001074113856,0.0236305048335123,0.0204081632653061,0.0252416756176154,0.0220193340494092,0.0209452201933404,0.0209452201933404,0.0295381310418904,0.0252416756176154,0.0273899033297529,0.0225563909774436,0.0273899033297529,0.0241675617615467,0.0418904403866809,0.0241675617615467,0.0257787325456498,0.0182599355531686,0.0365198711063372,0.0155746509129967,0.0354457572502685,0.0311493018259935,0.0155746509129967,0.0209452201933404,0.0225563909774436,0.0338345864661654,0.0279269602577873,0.0263157894736842
2016-11,0.0341070582662245,0.0236854571293225,0.0198957839886309,0.0213169114163903,0.0203694931312174,0.0251065845570819,0.0298436759829464,0.0180009474182851,0.0213169114163903,0.0194220748460445,0.0222643297015632,0.0194220748460445,0.0255802936996684,0.0222643297015632,0.0232117479867361,0.0208432022738038,0.0203694931312174,0.0284225485551871,0.0198957839886309,0.0184746565608716,0.0374230222643297,0.0312648034107058,0.0312648034107058,0.0298436759829464,0.0265277119848413,0.0322122216958787,0.0322122216958787,0.0265277119848413,0.0369493131217432,0.0170535291331122,0.0288962576977735,0.0222643297015632,0.0303173851255329,0.0260540028422548,0.0184746565608716,0.0232117479867361,0.0246328754144955,0.0270014211274277,0.0227380388441496,0.0213169114163903
2016-12,0.023365712785508,0.0283538986610658,0.0225781044893672,0.0244158571803623,0.0178524547125229,0.0241533210816487,0.0225781044893672,0.0194276713048044,0.0283538986610658,0.023365712785508,0.0189025991073772,0.0220530322919401,0.0210028878970858,0.027041218167498,0.0173273825150958,0.0183775269099501,0.0225781044893672,0.0212654239957994,0.0191651352060908,0.023365712785508,0.0275662903649251,0.0259910737726437,0.0280913625623523,0.0312417957469152,0.0273037542662116,0.0186400630086636,0.0341296928327645,0.0296665791546337,0.0280913625623523,0.025203465476503,0.0309792596482016,0.0186400630086636,0.0354423733263323,0.0291415069572066,0.0207403517983722,0.0267786820687844,0.0183775269099501,0.0456812811761617,0.0299291152533473,0.0228406405880808
2017-01,0.0249578414839797,0.0273187183811129,0.0219224283305227,0.0266441821247892,0.0192242833052276,0.0192242833052276,0.0246205733558178,0.0195615514333895,0.0259696458684654,0.0192242833052276,0.0138279932546374,0.0165261382799325,0.0215851602023608,0.0263069139966273,0.0290050590219224,0.0229342327150084,0.0141652613827993,0.023946037099494,0.0165261382799325,0.0354131534569983,0.0178752107925801,0.0195615514333895,0.036087689713322,0.0350758853288364,0.0259696458684654,0.0222596964586846,0.0283305227655986,0.0215851602023608,0.0215851602023608,0.0219224283305227,0.0249578414839797,0.0283305227655986,0.0313659359190556,0.0256323777403035,0.0195615514333895,0.0445193929173693,0.0279932546374367,0.045193929173693,0.0290050590219224,0.0242833052276559
2017-02,0.025828835774865,0.0319969159599074,0.0265998457979953,0.0212027756360832,0.0289128758673862,0.0250578257517347,0.0177332305319969,0.0185042405551272,0.0196607555898226,0.0165767154973014,0.0134926754047802,0.015420200462606,0.0227447956823438,0.0269853508095605,0.0254433307632999,0.0227447956823438,0.0204317656129529,0.0227447956823438,0.018118735543562,0.0254433307632999,0.0185042405551272,0.0269853508095605,0.0354664610639938,0.0358519660755589,0.0250578257517347,0.0223592906707787,0.0196607555898226,0.018118735543562,0.0192752505782575,0.0165767154973014,0.0200462606013878,0.0235158057054741,0.033538936006168,0.0389360061680801,0.0239013107170393,0.0447185813415574,0.0223592906707787,0.0643793369313801,0.0204317656129529,0.0246723207401696
2017-03,0.0251168224299065,0.0315420560747663,0.0233644859813084,0.0216121495327102,0.0341705607476635,0.0242406542056074,0.0283294392523364,0.014018691588785,0.0292056074766355,0.0195677570093457,0.0157710280373831,0.0219042056074766,0.018983644859813,0.0213200934579439,0.0224883177570093,0.0207359813084112,0.0172313084112149,0.0262850467289719,0.0160630841121495,0.0239485981308411,0.0154789719626168,0.0300817757009345,0.0394275700934579,0.0330023364485981,0.0221962616822429,0.0251168224299065,0.0236565420560747,0.0207359813084112,0.0213200934579439,0.0219042056074766,0.0143107476635514,0.0268691588785046,0.02803738317757,0.0318341121495327,0.0286214953271028,0.0481892523364486,0.0236565420560747,0.0458528037383177,0.0219042056074766,0.0219042056074766
2017-04,0.0345252774352651,0.0341142622277024,0.0193177147554459,0.0246609124537607,0.0238388820386354,0.0226058364159473,0.0238388820386354,0.0201397451705713,0.0271270036991368,0.0193177147554459,0.0123304562268803,0.012741471434443,0.0308261405672009,0.0234278668310727,0.0267159884915741,0.0254829428688861,0.0152075626798191,0.0238388820386354,0.021783806000822,0.0304151253596383,0.0123304562268803,0.032059186189889,0.0369913686806411,0.0263049732840115,0.0205507603781339,0.021783806000822,0.0242498972461981,0.0226058364159473,0.0226058364159473,0.0184956843403205,0.0160295930949445,0.0250719276613234,0.0345252774352651,0.0193177147554459,0.0263049732840115,0.0390464447184545,0.0263049732840115,0.0579531442663378,0.0254829428688861,0.0197287299630086
2017-05,0.0244012652507907,0.0393131495707184,0.0248531405332128,0.0253050158156348,0.0284681427925892,0.0216900135562584,0.0343425214640759,0.026660641662901,0.0253050158156348,0.0167193854496159,0.0140081337550835,0.0167193854496159,0.027112516945323,0.0234975146859466,0.0203343877089923,0.0203343877089923,0.0230456394035246,0.027112516945323,0.0216900135562584,0.027112516945323,0.0198825124265702,0.0293718933574333,0.0393131495707184,0.0203343877089923,0.0298237686398554,0.026660641662901,0.0280162675101671,0.0284681427925892,0.0185268865793041,0.0262087663804789,0.0162675101671938,0.0221418888386805,0.0388612742882964,0.0275643922277451,0.0140081337550835,0.0293718933574333,0.0171712607320379,0.0347943967464979,0.0307275192046995,0.0144600090375056
2017-06,0.032101167315175,0.0325875486381323,0.0160505836575875,0.0170233463035019,0.0233463035019455,0.0218871595330739,0.0325875486381323,0.0233463035019455,0.0286964980544747,0.0160505836575875,0.0165369649805447,0.0160505836575875,0.0432879377431906,0.0170233463035019,0.0238326848249027,0.0150778210116731,0.0204280155642023,0.0267509727626459,0.0272373540856031,0.0204280155642023,0.0233463035019455,0.0389105058365758,0.0325875486381323,0.0262645914396887,0.0248054474708171,0.0218871595330739,0.0340466926070038,0.0413424124513618,0.0150778210116731,0.0223735408560311,0.0267509727626459,0.0194552529182879,0.0355058365758754,0.0199416342412451,0.0209143968871595,0.0252918287937743,0.0286964980544747,0.0233463035019455,0.0282101167315175,0.0209143968871595
2017-07,0.0329308452250274,0.0351262349066959,0.0230515916575192,0.0292718624222466,0.0256128796194657,0.0157336260519575,0.0248810830589096,0.0226856933772411,0.0252469813391877,0.022319795096963,0.0237833882180753,0.0201244054152945,0.0314672521039151,0.0146359312111233,0.0241492864983534,0.0131723380900109,0.0212221002561287,0.0292718624222466,0.0190267105744603,0.0186608122941822,0.0234174899377972,0.0296377607025246,0.0373216245883644,0.0120746432491767,0.0267105744603,0.0212221002561287,0.0321990486644712,0.0325649469447493,0.017929015733626,0.0245151847786315,0.0241492864983534,0.0332967435053055,0.044639590193926,0.0248810830589096,0.0168313208927918,0.0193926088547383,0.0197585071350164,0.035492133186974,0.0267105744603,0.0248810830589096
2017-08,0.0243664717348927,0.030214424951267,0.0326510721247563,0.0243664717348927,0.023391812865497,0.0155945419103313,0.0238791423001949,0.0229044834307992,0.0238791423001949,0.0170565302144249,0.0097465886939571,0.0214424951267056,0.0419103313840155,0.0204678362573099,0.0282651072124756,0.016569200779727,0.016569200779727,0.0277777777777777,0.016569200779727,0.019980506822612,0.0224171539961013,0.026803118908382,0.0428849902534113,0.0311890838206627,0.030214424951267,0.0253411306042884,0.0287524366471734,0.0272904483430799,0.0180311890838206,0.0321637426900584,0.0282651072124756,0.0277777777777777,0.0341130604288499,0.0258284600389863,0.0219298245614035,0.0214424951267056,0.0209551656920077,0.0272904483430799,0.0263157894736842,0.023391812865497
2017-09,0.0234553775743707,0.0360411899313501,0.0177345537757437,0.0245995423340961,0.0320366132723112,0.0211670480549199,0.0274599542334096,0.0257437070938215,0.0280320366132723,0.0223112128146453,0.0160183066361556,0.0297482837528604,0.0366132723112128,0.0177345537757437,0.0268878718535469,0.0137299771167048,0.0183066361556064,0.0223112128146453,0.0211670480549199,0.0240274599542334,0.0194508009153318,0.0320366132723112,0.0417620137299771,0.0280320366132723,0.0217391304347826,0.0211670480549199,0.0245995423340961,0.0297482837528604,0.022883295194508,0.0217391304347826,0.0280320366132723,0.0245995423340961,0.0331807780320366,0.0234553775743707,0.0200228832951945,0.0274599542334096,0.017162471395881,0.017162471395881,0.0354691075514874,0.0251716247139588
2017-10,0.0273321449792038,0.0493166963755199,0.0172311348781937,0.0267379679144385,0.0267379679144385,0.0231729055258467,0.0332739156268568,0.0225787284610814,0.0427807486631016,0.0243612596553773,0.0130718954248366,0.0184194890077243,0.0267379679144385,0.0160427807486631,0.0207961972667855,0.0190136660724896,0.023767082590612,0.0267379679144385,0.0160427807486631,0.0172311348781937,0.0213903743315508,0.0326797385620915,0.0445632798573975,0.0213903743315508,0.0225787284610814,0.0303030303030303,0.029708853238265,0.0409982174688057,0.017825311942959,0.0166369578134284,0.011883541295306,0.023767082590612,0.0392156862745098,0.0219845513963161,0.0142602495543672,0.0184194890077243,0.0231729055258467,0.0166369578134284,0.0374331550802139,0.023767082590612
2017-11,0.0355072463768115,0.0195652173913043,0.0275362318840579,0.0304347826086956,0.031159420289855,0.0231884057971014,0.0289855072463768,0.0137681159420289,0.0260869565217391,0.0282608695652173,0.0123188405797101,0.0260869565217391,0.0369565217391304,0.0202898550724637,0.0202898550724637,0.0253623188405797,0.0195652173913043,0.0260869565217391,0.0152173913043478,0.0159420289855072,0.0210144927536231,0.0282608695652173,0.036231884057971,0.0239130434782608,0.0289855072463768,0.0260869565217391,0.0297101449275362,0.0297101449275362,0.0152173913043478,0.0239130434782608,0.0210144927536231,0.0188405797101449,0.0304347826086956,0.0253623188405797,0.022463768115942,0.0253623188405797,0.0297101449275362,0.0297101449275362,0.0289855072463768,0.022463768115942
2017-12,0.0290371879775853,0.0203769740193581,0.0285277636271013,0.0254712175241976,0.0259806418746816,0.0147733061640346,0.0229240957717778,0.0361691288843606,0.0295466123280692,0.0239429444727457,0.0193581253183902,0.0269994905756495,0.0392256749872643,0.0188487009679062,0.0269994905756495,0.0224146714212939,0.0188487009679062,0.0356597045338767,0.0157921548650025,0.0163015792154865,0.0137544574630667,0.0254712175241976,0.0244523688232297,0.021395822720326,0.0295466123280692,0.0229240957717778,0.031584309730005,0.0264900662251655,0.0203769740193581,0.0219052470708099,0.0290371879775853,0.0229240957717778,0.0157921548650025,0.0346408558329088,0.0147733061640346,0.0285277636271013,0.0234335201222618,0.0448293428425878,0.0219052470708099,0.0290371879775853
2018-01,0.0312020460358056,0.0245524296675191,0.0245524296675191,0.0219948849104859,0.0286445012787723,0.017391304347826,0.0245524296675191,0.0250639386189258,0.0250639386189258,0.0194373401534526,0.0127877237851662,0.0225063938618925,0.0332480818414322,0.0153452685421994,0.027621483375959,0.0312020460358056,0.0179028132992327,0.037851662404092,0.0117647058823529,0.0122762148337595,0.017391304347826,0.0240409207161125,0.029156010230179,0.0296675191815856,0.0286445012787723,0.0317135549872122,0.039386189258312,0.0245524296675191,0.0158567774936061,0.0271099744245524,0.0250639386189258,0.0179028132992327,0.0260869565217391,0.0312020460358056,0.0163682864450127,0.0317135549872122,0.0230179028132992,0.0352941176470588,0.0327365728900255,0.0281329923273657
2018-02,0.0244625648628613,0.0237212750185322,0.0370644922164566,0.0318754633061527,0.0252038547071905,0.0133432171979243,0.0200148257968865,0.0407709414381022,0.028169014084507,0.0177909562638991,0.0140845070422535,0.0259451445515196,0.028169014084507,0.0214974054855448,0.0244625648628613,0.0214974054855448,0.0229799851742031,0.0422535211267605,0.0118606375092661,0.0140845070422535,0.01704966641957,0.0222386953298739,0.0311341734618235,0.0214974054855448,0.0244625648628613,0.0348406226834692,0.0415122312824314,0.0200148257968865,0.0140845070422535,0.0200148257968865,0.039288361749444,0.0348406226834692,0.0207561156412157,0.0229799851742031,0.01704966641957,0.0207561156412157,0.0318754633061527,0.0326167531504818,0.0222386953298739,0.0214974054855448
2018-03,0.0381231671554252,0.0205278592375366,0.0375366568914956,0.0217008797653958,0.027565982404692,0.0187683284457478,0.0299120234604105,0.027565982404692,0.0234604105571847,0.0193548387096774,0.0158357771260997,0.0252199413489736,0.0375366568914956,0.0187683284457478,0.0263929618768328,0.0222873900293255,0.0129032258064516,0.0404692082111436,0.0099706744868035,0.0140762463343108,0.0158357771260997,0.0252199413489736,0.027565982404692,0.0175953079178885,0.0340175953079178,0.0310850439882697,0.0357771260997067,0.0252199413489736,0.0170087976539589,0.0193548387096774,0.0310850439882697,0.0281524926686217,0.0263929618768328,0.0304985337243401,0.0170087976539589,0.0187683284457478,0.027565982404692,0.0293255131964809,0.0228739002932551,0.0316715542521994
2018-04,0.0299055613850996,0.0225603357817418,0.0314795383001049,0.0241343126967471,0.0204616998950682,0.0157397691500524,0.0262329485834207,0.021511017838405,0.0272822665267576,0.0262329485834207,0.0131164742917103,0.0194123819517313,0.0304302203567681,0.021511017838405,0.0246589716684155,0.0188877229800629,0.0178384050367261,0.0283315844700944,0.0178384050367261,0.0099685204616998,0.0230849947534102,0.0241343126967471,0.0293809024134312,0.0236096537250787,0.0257082896117523,0.0304302203567681,0.0393494228751311,0.0325288562434417,0.0209863588667366,0.0283315844700944,0.0346274921301154,0.0236096537250787,0.0225603357817418,0.0283315844700944,0.0136411332633788,0.0183630640083945,0.0262329485834207,0.040398740818468,0.0435466946484784,0.0236096537250787
2018-05,0.0325077399380804,0.0196078431372549,0.0335397316821465,0.0211558307533539,0.0319917440660474,0.0201238390092879,0.0314757481940144,0.0314757481940144,0.0314757481940144,0.0216718266253869,0.0185758513931888,0.0170278637770897,0.0263157894736842,0.0185758513931888,0.0314757481940144,0.0247678018575851,0.0123839009287925,0.0417956656346749,0.0185758513931888,0.0123839009287925,0.0159958720330237,0.0304437564499484,0.02218782249742,0.0206398348813209,0.022703818369453,0.0242518059855521,0.0417956656346749,0.0206398348813209,0.0175438596491228,0.0283797729618163,0.0299277605779153,0.022703818369453,0.02218782249742,0.0283797729618163,0.0149638802889576,0.0268317853457172,0.0211558307533539,0.0361197110423116,0.0247678018575851,0.0314757481940144
2018-06,0.0235294117647058,0.0216718266253869,0.0334365325077399,0.0235294117647058,0.0191950464396284,0.0160990712074303,0.0247678018575851,0.0210526315789473,0.0253869969040247,0.0278637770897832,0.0142414860681114,0.0173374613003096,0.036532507739938,0.0235294117647058,0.0210526315789473,0.0278637770897832,0.0222910216718266,0.0278637770897832,0.0198142414860681,0.014860681114551,0.0185758513931888,0.0229102167182662,0.0185758513931888,0.0222910216718266,0.0297213622291021,0.0303405572755417,0.0433436532507739,0.031578947368421,0.0222910216718266,0.0284829721362229,0.031578947368421,0.0216718266253869,0.0247678018575851,0.0297213622291021,0.0222910216718266,0.0253869969040247,0.026625386996904,0.0328173374613003,0.0303405572755417,0.0247678018575851
