stakeholder,month,topic_id,absolute_impact,relative_impact,monthly_document_count
developer,2018-02,28,19,0.0140845070422535,1349
developer,2018-02,29,27,0.0200148257968865,1349
developer,2018-02,30,53,0.039288361749444,1349
developer,2018-02,31,47,0.0348406226834692,1349
developer,2018-02,32,28,0.0207561156412157,1349
developer,2018-02,33,31,0.0229799851742031,1349
developer,2018-02,34,23,0.01704966641957,1349
developer,2018-02,35,28,0.0207561156412157,1349
developer,2018-02,36,43,0.0318754633061527,1349
developer,2018-02,37,44,0.0326167531504818,1349
developer,2018-02,38,30,0.0222386953298739,1349
developer,2018-02,39,29,0.0214974054855448,1349
developer,2018-03,0,65,0.0381231671554252,1705
developer,2018-03,1,35,0.0205278592375366,1705
developer,2018-03,2,64,0.0375366568914956,1705
developer,2018-03,3,37,0.0217008797653958,1705
developer,2018-03,4,47,0.027565982404692,1705
developer,2018-03,5,32,0.0187683284457478,1705
developer,2018-03,6,51,0.0299120234604105,1705
developer,2018-03,7,47,0.027565982404692,1705
developer,2018-03,8,40,0.0234604105571847,1705
developer,2018-03,9,33,0.0193548387096774,1705
developer,2018-03,10,27,0.0158357771260997,1705
developer,2018-03,11,43,0.0252199413489736,1705
developer,2018-03,12,64,0.0375366568914956,1705
developer,2018-03,13,32,0.0187683284457478,1705
developer,2018-03,14,45,0.0263929618768328,1705
developer,2018-03,15,38,0.0222873900293255,1705
developer,2018-03,16,22,0.0129032258064516,1705
developer,2018-03,17,69,0.0404692082111436,1705
developer,2018-03,18,17,0.0099706744868035,1705
developer,2018-03,19,24,0.0140762463343108,1705
developer,2018-03,20,27,0.0158357771260997,1705
developer,2018-03,21,43,0.0252199413489736,1705
developer,2018-03,22,47,0.027565982404692,1705
developer,2018-03,23,30,0.0175953079178885,1705
developer,2018-03,24,58,0.0340175953079178,1705
developer,2018-03,25,53,0.0310850439882697,1705
developer,2018-03,26,61,0.0357771260997067,1705
developer,2018-03,27,43,0.0252199413489736,1705
developer,2018-03,28,29,0.0170087976539589,1705
developer,2018-03,29,33,0.0193548387096774,1705
developer,2018-03,30,53,0.0310850439882697,1705
developer,2018-03,31,48,0.0281524926686217,1705
developer,2018-03,32,45,0.0263929618768328,1705
developer,2018-03,33,52,0.0304985337243401,1705
developer,2018-03,34,29,0.0170087976539589,1705
developer,2018-03,35,32,0.0187683284457478,1705
developer,2018-03,36,47,0.027565982404692,1705
developer,2018-03,37,50,0.0293255131964809,1705
developer,2018-03,38,39,0.0228739002932551,1705
developer,2018-03,39,54,0.0316715542521994,1705
developer,2018-04,0,57,0.0299055613850996,1906
developer,2018-04,1,43,0.0225603357817418,1906
developer,2018-04,2,60,0.0314795383001049,1906
developer,2018-04,3,46,0.0241343126967471,1906
developer,2018-04,4,39,0.0204616998950682,1906
developer,2018-04,5,30,0.0157397691500524,1906
developer,2018-04,6,50,0.0262329485834207,1906
developer,2018-04,7,41,0.021511017838405,1906
developer,2018-04,8,52,0.0272822665267576,1906
developer,2018-04,9,50,0.0262329485834207,1906
developer,2018-04,10,25,0.0131164742917103,1906
developer,2018-04,11,37,0.0194123819517313,1906
developer,2018-04,12,58,0.0304302203567681,1906
developer,2018-04,13,41,0.021511017838405,1906
developer,2018-04,14,47,0.0246589716684155,1906
developer,2018-04,15,36,0.0188877229800629,1906
developer,2018-04,16,34,0.0178384050367261,1906
developer,2018-04,17,54,0.0283315844700944,1906
developer,2018-04,18,34,0.0178384050367261,1906
developer,2018-04,19,19,0.0099685204616998,1906
developer,2018-04,20,44,0.0230849947534102,1906
developer,2018-04,21,46,0.0241343126967471,1906
developer,2018-04,22,56,0.0293809024134312,1906
developer,2018-04,23,45,0.0236096537250787,1906
developer,2018-04,24,49,0.0257082896117523,1906
developer,2018-04,25,58,0.0304302203567681,1906
developer,2018-04,26,75,0.0393494228751311,1906
developer,2018-04,27,62,0.0325288562434417,1906
developer,2018-04,28,40,0.0209863588667366,1906
developer,2018-04,29,54,0.0283315844700944,1906
developer,2018-04,30,66,0.0346274921301154,1906
developer,2018-04,31,45,0.0236096537250787,1906
developer,2018-04,32,43,0.0225603357817418,1906
developer,2018-04,33,54,0.0283315844700944,1906
developer,2018-04,34,26,0.0136411332633788,1906
developer,2018-04,35,35,0.0183630640083945,1906
developer,2018-04,36,50,0.0262329485834207,1906
developer,2018-04,37,77,0.040398740818468,1906
developer,2018-04,38,83,0.0435466946484784,1906
developer,2018-04,39,45,0.0236096537250787,1906
developer,2018-05,0,63,0.0325077399380804,1938
developer,2018-05,1,38,0.0196078431372549,1938
developer,2018-05,2,65,0.0335397316821465,1938
developer,2018-05,3,41,0.0211558307533539,1938
developer,2018-05,4,62,0.0319917440660474,1938
developer,2018-05,5,39,0.0201238390092879,1938
developer,2018-05,6,61,0.0314757481940144,1938
developer,2018-05,7,61,0.0314757481940144,1938
developer,2018-05,8,61,0.0314757481940144,1938
developer,2018-05,9,42,0.0216718266253869,1938
developer,2018-05,10,36,0.0185758513931888,1938
developer,2018-05,11,33,0.0170278637770897,1938
developer,2018-05,12,51,0.0263157894736842,1938
developer,2018-05,13,36,0.0185758513931888,1938
developer,2018-05,14,61,0.0314757481940144,1938
developer,2018-05,15,48,0.0247678018575851,1938
developer,2018-05,16,24,0.0123839009287925,1938
developer,2018-05,17,81,0.0417956656346749,1938
developer,2018-05,18,36,0.0185758513931888,1938
developer,2018-05,19,24,0.0123839009287925,1938
developer,2018-05,20,31,0.0159958720330237,1938
developer,2018-05,21,59,0.0304437564499484,1938
developer,2018-05,22,43,0.02218782249742,1938
developer,2018-05,23,40,0.0206398348813209,1938
developer,2018-05,24,44,0.022703818369453,1938
developer,2018-05,25,47,0.0242518059855521,1938
developer,2018-05,26,81,0.0417956656346749,1938
developer,2018-05,27,40,0.0206398348813209,1938
developer,2018-05,28,34,0.0175438596491228,1938
developer,2018-05,29,55,0.0283797729618163,1938
developer,2018-05,30,58,0.0299277605779153,1938
developer,2018-05,31,44,0.022703818369453,1938
developer,2018-05,32,43,0.02218782249742,1938
developer,2018-05,33,55,0.0283797729618163,1938
developer,2018-05,34,29,0.0149638802889576,1938
developer,2018-05,35,52,0.0268317853457172,1938
developer,2018-05,36,41,0.0211558307533539,1938
developer,2018-05,37,70,0.0361197110423116,1938
developer,2018-05,38,48,0.0247678018575851,1938
developer,2018-05,39,61,0.0314757481940144,1938
developer,2018-06,0,38,0.0235294117647058,1615
developer,2018-06,1,35,0.0216718266253869,1615
developer,2018-06,2,54,0.0334365325077399,1615
developer,2018-06,3,38,0.0235294117647058,1615
developer,2018-06,4,31,0.0191950464396284,1615
developer,2018-06,5,26,0.0160990712074303,1615
developer,2018-06,6,40,0.0247678018575851,1615
developer,2018-06,7,34,0.0210526315789473,1615
developer,2018-06,8,41,0.0253869969040247,1615
developer,2018-06,9,45,0.0278637770897832,1615
developer,2018-06,10,23,0.0142414860681114,1615
developer,2018-06,11,28,0.0173374613003096,1615
developer,2018-06,12,59,0.036532507739938,1615
developer,2018-06,13,38,0.0235294117647058,1615
developer,2018-06,14,34,0.0210526315789473,1615
developer,2018-06,15,45,0.0278637770897832,1615
developer,2018-06,16,36,0.0222910216718266,1615
developer,2018-06,17,45,0.0278637770897832,1615
developer,2018-06,18,32,0.0198142414860681,1615
developer,2018-06,19,24,0.014860681114551,1615
developer,2018-06,20,30,0.0185758513931888,1615
developer,2018-06,21,37,0.0229102167182662,1615
developer,2018-06,22,30,0.0185758513931888,1615
developer,2018-06,23,36,0.0222910216718266,1615
developer,2018-06,24,48,0.0297213622291021,1615
developer,2018-06,25,49,0.0303405572755417,1615
developer,2018-06,26,70,0.0433436532507739,1615
developer,2018-06,27,51,0.031578947368421,1615
developer,2018-06,28,36,0.0222910216718266,1615
developer,2018-06,29,46,0.0284829721362229,1615
developer,2018-06,30,51,0.031578947368421,1615
developer,2018-06,31,35,0.0216718266253869,1615
developer,2018-06,32,40,0.0247678018575851,1615
developer,2018-06,33,48,0.0297213622291021,1615
developer,2018-06,34,36,0.0222910216718266,1615
developer,2018-06,35,41,0.0253869969040247,1615
developer,2018-06,36,43,0.026625386996904,1615
developer,2018-06,37,53,0.0328173374613003,1615
developer,2018-06,38,49,0.0303405572755417,1615
developer,2018-06,39,40,0.0247678018575851,1615
developer,2018-07,0,50,0.0276548672566371,1808
developer,2018-07,1,32,0.0176991150442477,1808
developer,2018-07,2,39,0.0215707964601769,1808
developer,2018-07,3,35,0.019358407079646,1808
developer,2018-07,4,49,0.0271017699115044,1808
developer,2018-07,5,37,0.0204646017699115,1808
developer,2018-07,6,49,0.0271017699115044,1808
developer,2018-07,7,36,0.0199115044247787,1808
developer,2018-07,8,39,0.0215707964601769,1808
developer,2018-07,9,46,0.0254424778761061,1808
developer,2018-07,10,17,0.0094026548672566,1808
developer,2018-07,11,34,0.0188053097345132,1808
developer,2018-07,12,64,0.0353982300884955,1808
developer,2018-07,13,34,0.0188053097345132,1808
developer,2018-07,14,35,0.019358407079646,1808
developer,2018-07,15,37,0.0204646017699115,1808
developer,2018-07,16,56,0.0309734513274336,1808
developer,2018-07,17,59,0.0326327433628318,1808
developer,2018-07,18,25,0.0138274336283185,1808
developer,2018-07,19,30,0.0165929203539823,1808
developer,2018-07,20,37,0.0204646017699115,1808
developer,2018-07,21,40,0.0221238938053097,1808
developer,2018-07,22,49,0.0271017699115044,1808
developer,2018-07,23,33,0.0182522123893805,1808
developer,2018-07,24,44,0.0243362831858407,1808
developer,2018-07,25,46,0.0254424778761061,1808
developer,2018-07,26,74,0.040929203539823,1808
developer,2018-07,27,53,0.0293141592920354,1808
developer,2018-07,28,35,0.019358407079646,1808
developer,2018-07,29,57,0.0315265486725663,1808
developer,2018-07,30,81,0.0448008849557522,1808
developer,2018-07,31,51,0.0282079646017699,1808
developer,2018-07,32,65,0.0359513274336283,1808
developer,2018-07,33,47,0.0259955752212389,1808
developer,2018-07,34,29,0.0160398230088495,1808
developer,2018-07,35,53,0.0293141592920354,1808
developer,2018-07,36,58,0.0320796460176991,1808
developer,2018-07,37,62,0.03429203539823,1808
developer,2018-07,38,38,0.0210176991150442,1808
developer,2018-07,39,53,0.0293141592920354,1808
developer,2018-08,0,48,0.0268306316377864,1789
developer,2018-08,1,33,0.0184460592509782,1789
developer,2018-08,2,40,0.0223588596981553,1789
developer,2018-08,3,58,0.0324203465623253,1789
developer,2018-08,4,40,0.0223588596981553,1789
developer,2018-08,5,38,0.0212409167132476,1789
developer,2018-08,6,40,0.0223588596981553,1789
developer,2018-08,7,43,0.024035774175517,1789
developer,2018-08,8,51,0.0285075461151481,1789
developer,2018-08,9,55,0.0307434320849636,1789
developer,2018-08,10,33,0.0184460592509782,1789
developer,2018-08,11,33,0.0184460592509782,1789
developer,2018-08,12,57,0.0318613750698714,1789
developer,2018-08,13,34,0.019005030743432,1789
developer,2018-08,14,44,0.0245947456679709,1789
developer,2018-08,15,35,0.0195640022358859,1789
developer,2018-08,16,38,0.0212409167132476,1789
developer,2018-08,17,52,0.029066517607602,1789
developer,2018-08,18,20,0.0111794298490776,1789
developer,2018-08,19,28,0.0156512017887087,1789
developer,2018-08,20,50,0.0279485746226942,1789
developer,2018-08,21,61,0.0340972610396869,1789
developer,2018-08,22,41,0.0229178311906092,1789
developer,2018-08,23,31,0.0173281162660704,1789
developer,2018-08,24,52,0.029066517607602,1789
developer,2018-08,25,53,0.0296254891000558,1789
developer,2018-08,26,69,0.038569032979318,1789
developer,2018-08,27,44,0.0245947456679709,1789
developer,2018-08,28,33,0.0184460592509782,1789
developer,2018-08,29,67,0.0374510899944102,1789
developer,2018-08,30,66,0.0368921185019564,1789
developer,2018-08,31,54,0.0301844605925097,1789
developer,2018-08,32,43,0.024035774175517,1789
developer,2018-08,33,60,0.033538289547233,1789
developer,2018-08,34,26,0.014533258803801,1789
developer,2018-08,35,41,0.0229178311906092,1789
developer,2018-08,36,32,0.0178870877585243,1789
developer,2018-08,37,56,0.0313024035774175,1789
developer,2018-08,38,40,0.0223588596981553,1789
developer,2018-08,39,50,0.0279485746226942,1789
developer,2018-09,0,55,0.0323339212228101,1701
developer,2018-09,1,35,0.0205761316872428,1701
developer,2018-09,2,45,0.0264550264550264,1701
developer,2018-09,3,41,0.0241034685479129,1701
developer,2018-09,4,40,0.0235155790711346,1701
developer,2018-09,5,43,0.0252792475014697,1701
developer,2018-09,6,33,0.019400352733686,1701
developer,2018-09,7,47,0.0276308054085831,1701
developer,2018-09,8,31,0.0182245737801293,1701
developer,2018-09,9,34,0.0199882422104644,1701
developer,2018-09,10,25,0.0146972369194591,1701
developer,2018-09,11,33,0.019400352733686,1701
developer,2018-09,12,46,0.0270429159318048,1701
developer,2018-09,13,47,0.0276308054085831,1701
developer,2018-09,14,44,0.025867136978248,1701
developer,2018-09,15,28,0.0164609053497942,1701
developer,2018-09,16,52,0.030570252792475,1701
developer,2018-09,17,59,0.0346854791299235,1701
developer,2018-09,18,31,0.0182245737801293,1701
developer,2018-09,19,21,0.0123456790123456,1701
developer,2018-09,20,46,0.0270429159318048,1701
developer,2018-09,21,42,0.0246913580246913,1701
developer,2018-09,22,31,0.0182245737801293,1701
developer,2018-09,23,33,0.019400352733686,1701
developer,2018-09,24,34,0.0199882422104644,1701
developer,2018-09,25,38,0.0223398001175778,1701
developer,2018-09,26,69,0.0405643738977072,1701
developer,2018-09,27,48,0.0282186948853615,1701
developer,2018-09,28,33,0.019400352733686,1701
developer,2018-09,29,89,0.0523221634332745,1701
developer,2018-09,30,58,0.0340975896531452,1701
developer,2018-09,31,36,0.0211640211640211,1701
developer,2018-09,32,43,0.0252792475014697,1701
developer,2018-09,33,46,0.0270429159318048,1701
developer,2018-09,34,39,0.0229276895943562,1701
developer,2018-09,35,47,0.0276308054085831,1701
developer,2018-09,36,36,0.0211640211640211,1701
developer,2018-09,37,62,0.0364491475602586,1701
developer,2018-09,38,40,0.0235155790711346,1701
developer,2018-09,39,41,0.0241034685479129,1701
developer,2018-10,0,49,0.0219239373601789,2235
developer,2018-10,1,58,0.0259507829977628,2235
developer,2018-10,2,47,0.0210290827740492,2235
developer,2018-10,3,41,0.0183445190156599,2235
developer,2018-10,4,55,0.0246085011185682,2235
developer,2018-10,5,41,0.0183445190156599,2235
developer,2018-10,6,43,0.0192393736017897,2235
developer,2018-10,7,81,0.036241610738255,2235
developer,2018-10,8,42,0.0187919463087248,2235
developer,2018-10,9,45,0.0201342281879194,2235
developer,2018-10,10,47,0.0210290827740492,2235
developer,2018-10,11,35,0.0156599552572706,2235
developer,2018-10,12,68,0.0304250559284116,2235
developer,2018-10,13,29,0.0129753914988814,2235
developer,2018-10,14,89,0.039821029082774,2235
developer,2018-10,15,74,0.0331096196868008,2235
developer,2018-10,16,50,0.0223713646532438,2235
developer,2018-10,17,66,0.0295302013422818,2235
developer,2018-10,18,38,0.0170022371364653,2235
developer,2018-10,19,41,0.0183445190156599,2235
developer,2018-10,20,47,0.0210290827740492,2235
developer,2018-10,21,61,0.0272930648769574,2235
developer,2018-10,22,50,0.0223713646532438,2235
developer,2018-10,23,48,0.021476510067114,2235
developer,2018-10,24,58,0.0259507829977628,2235
developer,2018-10,25,64,0.0286353467561521,2235
developer,2018-10,26,114,0.0510067114093959,2235
developer,2018-10,27,70,0.0313199105145413,2235
developer,2018-10,28,26,0.0116331096196868,2235
developer,2018-10,29,72,0.0322147651006711,2235
developer,2018-10,30,69,0.0308724832214765,2235
developer,2018-10,31,51,0.0228187919463087,2235
developer,2018-10,32,52,0.0232662192393736,2235
developer,2018-10,33,60,0.0268456375838926,2235
developer,2018-10,34,48,0.021476510067114,2235
developer,2018-10,35,58,0.0259507829977628,2235
developer,2018-10,36,60,0.0268456375838926,2235
developer,2018-10,37,64,0.0286353467561521,2235
developer,2018-10,38,58,0.0259507829977628,2235
developer,2018-10,39,66,0.0295302013422818,2235
developer,2018-11,0,50,0.0264550264550264,1890
developer,2018-11,1,39,0.0206349206349206,1890
developer,2018-11,2,57,0.0301587301587301,1890
developer,2018-11,3,50,0.0264550264550264,1890
developer,2018-11,4,49,0.0259259259259259,1890
developer,2018-11,5,34,0.0179894179894179,1890
developer,2018-11,6,51,0.0269841269841269,1890
developer,2018-11,7,41,0.0216931216931216,1890
developer,2018-11,8,36,0.019047619047619,1890
developer,2018-11,9,55,0.0291005291005291,1890
developer,2018-11,10,25,0.0132275132275132,1890
developer,2018-11,11,25,0.0132275132275132,1890
developer,2018-11,12,61,0.0322751322751322,1890
developer,2018-11,13,37,0.0195767195767195,1890
developer,2018-11,14,80,0.0423280423280423,1890
developer,2018-11,15,57,0.0301587301587301,1890
developer,2018-11,16,41,0.0216931216931216,1890
developer,2018-11,17,64,0.0338624338624338,1890
developer,2018-11,18,31,0.0164021164021164,1890
developer,2018-11,19,25,0.0132275132275132,1890
developer,2018-11,20,43,0.0227513227513227,1890
developer,2018-11,21,42,0.0222222222222222,1890
developer,2018-11,22,39,0.0206349206349206,1890
developer,2018-11,23,32,0.0169312169312169,1890
developer,2018-11,24,49,0.0259259259259259,1890
developer,2018-11,25,63,0.0333333333333333,1890
developer,2018-11,26,98,0.0518518518518518,1890
developer,2018-11,27,35,0.0185185185185185,1890
developer,2018-11,28,32,0.0169312169312169,1890
developer,2018-11,29,54,0.0285714285714285,1890
developer,2018-11,30,70,0.037037037037037,1890
developer,2018-11,31,46,0.0243386243386243,1890
developer,2018-11,32,39,0.0206349206349206,1890
developer,2018-11,33,45,0.0238095238095238,1890
developer,2018-11,34,41,0.0216931216931216,1890
developer,2018-11,35,34,0.0179894179894179,1890
developer,2018-11,36,45,0.0238095238095238,1890
developer,2018-11,37,57,0.0301587301587301,1890
developer,2018-11,38,65,0.0343915343915343,1890
developer,2018-11,39,53,0.028042328042328,1890
developer,2018-12,0,42,0.0282828282828282,1485
developer,2018-12,1,25,0.0168350168350168,1485
developer,2018-12,2,38,0.0255892255892255,1485
developer,2018-12,3,25,0.0168350168350168,1485
developer,2018-12,4,38,0.0255892255892255,1485
developer,2018-12,5,29,0.0195286195286195,1485
developer,2018-12,6,30,0.0202020202020202,1485
developer,2018-12,7,38,0.0255892255892255,1485
developer,2018-12,8,44,0.0296296296296296,1485
developer,2018-12,9,34,0.0228956228956228,1485
developer,2018-12,10,28,0.0188552188552188,1485
developer,2018-12,11,35,0.0235690235690235,1485
developer,2018-12,12,48,0.0323232323232323,1485
developer,2018-12,13,38,0.0255892255892255,1485
developer,2018-12,14,57,0.0383838383838383,1485
developer,2018-12,15,43,0.0289562289562289,1485
developer,2018-12,16,23,0.0154882154882154,1485
developer,2018-12,17,51,0.0343434343434343,1485
developer,2018-12,18,18,0.0121212121212121,1485
developer,2018-12,19,27,0.0181818181818181,1485
developer,2018-12,20,47,0.0316498316498316,1485
developer,2018-12,21,48,0.0323232323232323,1485
developer,2018-12,22,47,0.0316498316498316,1485
developer,2018-12,23,31,0.0208754208754208,1485
developer,2018-12,24,26,0.0175084175084175,1485
developer,2018-12,25,66,0.0444444444444444,1485
developer,2018-12,26,56,0.0377104377104377,1485
developer,2018-12,27,29,0.0195286195286195,1485
developer,2018-12,28,23,0.0154882154882154,1485
developer,2018-12,29,43,0.0289562289562289,1485
developer,2018-12,30,37,0.0249158249158249,1485
developer,2018-12,31,35,0.0235690235690235,1485
developer,2018-12,32,36,0.0242424242424242,1485
developer,2018-12,33,32,0.0215488215488215,1485
developer,2018-12,34,32,0.0215488215488215,1485
developer,2018-12,35,30,0.0202020202020202,1485
developer,2018-12,36,37,0.0249158249158249,1485
developer,2018-12,37,34,0.0228956228956228,1485
developer,2018-12,38,45,0.0303030303030303,1485
developer,2018-12,39,40,0.0269360269360269,1485
developer,2019-01,0,43,0.0259975816203143,1654
developer,2019-01,1,24,0.0145102781136638,1654
developer,2019-01,2,52,0.0314389359129383,1654
developer,2019-01,3,30,0.0181378476420798,1654
developer,2019-01,4,44,0.026602176541717,1654
developer,2019-01,5,31,0.0187424425634824,1654
developer,2019-01,6,34,0.0205562273276904,1654
developer,2019-01,7,53,0.0320435308343409,1654
developer,2019-01,8,26,0.0157194679564691,1654
developer,2019-01,9,33,0.0199516324062877,1654
developer,2019-01,10,22,0.0133010882708585,1654
developer,2019-01,11,29,0.0175332527206771,1654
developer,2019-01,12,58,0.0350665054413542,1654
developer,2019-01,13,39,0.0235792019347037,1654
developer,2019-01,14,53,0.0320435308343409,1654
developer,2019-01,15,56,0.0338573155985489,1654
developer,2019-01,16,36,0.0217654171704957,1654
developer,2019-01,17,52,0.0314389359129383,1654
developer,2019-01,18,22,0.0133010882708585,1654
developer,2019-01,19,34,0.0205562273276904,1654
developer,2019-01,20,66,0.0399032648125755,1654
developer,2019-01,21,48,0.0290205562273276,1654
developer,2019-01,22,47,0.028415961305925,1654
developer,2019-01,23,35,0.0211608222490931,1654
developer,2019-01,24,31,0.0187424425634824,1654
developer,2019-01,25,64,0.0386940749697702,1654
developer,2019-01,26,62,0.0374848851269649,1654
developer,2019-01,27,26,0.0157194679564691,1654
developer,2019-01,28,22,0.0133010882708585,1654
developer,2019-01,29,48,0.0290205562273276,1654
developer,2019-01,30,40,0.0241837968561064,1654
developer,2019-01,31,26,0.0157194679564691,1654
developer,2019-01,32,51,0.0308343409915356,1654
developer,2019-01,33,42,0.0253929866989117,1654
developer,2019-01,34,42,0.0253929866989117,1654
developer,2019-01,35,44,0.026602176541717,1654
developer,2019-01,36,35,0.0211608222490931,1654
developer,2019-01,37,53,0.0320435308343409,1654
developer,2019-01,38,51,0.0308343409915356,1654
developer,2019-01,39,50,0.030229746070133,1654
developer,2019-02,0,34,0.0246913580246913,1377
developer,2019-02,1,23,0.0167029774872912,1377
developer,2019-02,2,38,0.027596223674655,1377
developer,2019-02,3,35,0.0254175744371822,1377
developer,2019-02,4,39,0.0283224400871459,1377
developer,2019-02,5,27,0.0196078431372549,1377
developer,2019-02,6,30,0.0217864923747276,1377
developer,2019-02,7,25,0.018155410312273,1377
developer,2019-02,8,49,0.0355846042120551,1377
developer,2019-02,9,22,0.0159767610748002,1377
developer,2019-02,10,18,0.0130718954248366,1377
developer,2019-02,11,22,0.0159767610748002,1377
developer,2019-02,12,33,0.0239651416122004,1377
developer,2019-02,13,25,0.018155410312273,1377
developer,2019-02,14,45,0.0326797385620915,1377
developer,2019-02,15,48,0.0348583877995642,1377
developer,2019-02,16,31,0.0225127087872185,1377
developer,2019-02,17,44,0.0319535221496005,1377
developer,2019-02,18,30,0.0217864923747276,1377
developer,2019-02,19,20,0.0145243282498184,1377
developer,2019-02,20,21,0.0152505446623093,1377
developer,2019-02,21,48,0.0348583877995642,1377
developer,2019-02,22,31,0.0225127087872185,1377
developer,2019-02,23,27,0.0196078431372549,1377
developer,2019-02,24,26,0.0188816267247639,1377
developer,2019-02,25,40,0.0290486564996368,1377
developer,2019-02,26,33,0.0239651416122004,1377
developer,2019-02,27,66,0.0479302832244008,1377
developer,2019-02,28,14,0.0101670297748729,1377
developer,2019-02,29,44,0.0319535221496005,1377
developer,2019-02,30,31,0.0225127087872185,1377
developer,2019-02,31,31,0.0225127087872185,1377
developer,2019-02,32,92,0.0668119099491648,1377
developer,2019-02,33,37,0.0268700072621641,1377
developer,2019-02,34,31,0.0225127087872185,1377
developer,2019-02,35,32,0.0232389251997095,1377
developer,2019-02,36,10,0.0072621641249092,1377
developer,2019-02,37,44,0.0319535221496005,1377
developer,2019-02,38,44,0.0319535221496005,1377
developer,2019-02,39,37,0.0268700072621641,1377
developer,2019-03,0,40,0.0284900284900284,1404
developer,2019-03,1,24,0.017094017094017,1404
developer,2019-03,2,26,0.0185185185185185,1404
developer,2019-03,3,22,0.0156695156695156,1404
developer,2019-03,4,59,0.042022792022792,1404
developer,2019-03,5,38,0.027065527065527,1404
developer,2019-03,6,32,0.0227920227920227,1404
developer,2019-03,7,54,0.0384615384615384,1404
developer,2019-03,8,82,0.0584045584045584,1404
developer,2019-03,9,37,0.0263532763532763,1404
developer,2019-03,10,28,0.0199430199430199,1404
developer,2019-03,11,14,0.0099715099715099,1404
developer,2019-03,12,34,0.0242165242165242,1404
developer,2019-03,13,32,0.0227920227920227,1404
developer,2019-03,14,37,0.0263532763532763,1404
developer,2019-03,15,39,0.0277777777777777,1404
developer,2019-03,16,37,0.0263532763532763,1404
developer,2019-03,17,32,0.0227920227920227,1404
developer,2019-03,18,23,0.0163817663817663,1404
developer,2019-03,19,24,0.017094017094017,1404
developer,2019-03,20,37,0.0263532763532763,1404
developer,2019-03,21,29,0.0206552706552706,1404
developer,2019-03,22,31,0.022079772079772,1404
developer,2019-03,23,33,0.0235042735042735,1404
developer,2019-03,24,29,0.0206552706552706,1404
developer,2019-03,25,39,0.0277777777777777,1404
developer,2019-03,26,41,0.0292022792022792,1404
developer,2019-03,27,24,0.017094017094017,1404
developer,2019-03,28,24,0.017094017094017,1404
developer,2019-03,29,40,0.0284900284900284,1404
developer,2019-03,30,29,0.0206552706552706,1404
developer,2019-03,31,55,0.0391737891737891,1404
developer,2019-03,32,47,0.0334757834757834,1404
developer,2019-03,33,26,0.0185185185185185,1404
developer,2019-03,34,34,0.0242165242165242,1404
developer,2019-03,35,32,0.0227920227920227,1404
developer,2019-03,36,32,0.0227920227920227,1404
developer,2019-03,37,33,0.0235042735042735,1404
developer,2019-03,38,53,0.0377492877492877,1404
developer,2019-03,39,22,0.0156695156695156,1404
developer,2019-04,0,39,0.0290178571428571,1344
developer,2019-04,1,23,0.0171130952380952,1344
developer,2019-04,2,35,0.0260416666666666,1344
developer,2019-04,3,39,0.0290178571428571,1344
developer,2019-04,4,26,0.019345238095238,1344
developer,2019-04,5,39,0.0290178571428571,1344
developer,2019-04,6,38,0.0282738095238095,1344
developer,2019-04,7,34,0.025297619047619,1344
developer,2019-04,8,29,0.0215773809523809,1344
developer,2019-04,9,21,0.015625,1344
developer,2019-04,10,25,0.0186011904761904,1344
developer,2019-04,11,24,0.0178571428571428,1344
developer,2019-04,12,30,0.0223214285714285,1344
developer,2019-04,13,34,0.025297619047619,1344
developer,2019-04,14,56,0.0416666666666666,1344
developer,2019-04,15,43,0.0319940476190476,1344
developer,2019-04,16,26,0.019345238095238,1344
developer,2019-04,17,38,0.0282738095238095,1344
developer,2019-04,18,22,0.0163690476190476,1344
developer,2019-04,19,32,0.0238095238095238,1344
developer,2019-04,20,25,0.0186011904761904,1344
developer,2019-04,21,41,0.0305059523809523,1344
developer,2019-04,22,27,0.0200892857142857,1344
developer,2019-04,23,27,0.0200892857142857,1344
developer,2019-04,24,35,0.0260416666666666,1344
developer,2019-04,25,31,0.0230654761904761,1344
developer,2019-04,26,42,0.03125,1344
developer,2019-04,27,30,0.0223214285714285,1344
developer,2019-04,28,21,0.015625,1344
developer,2019-04,29,45,0.0334821428571428,1344
developer,2019-04,30,38,0.0282738095238095,1344
developer,2019-04,31,19,0.0141369047619047,1344
developer,2019-04,32,47,0.034970238095238,1344
developer,2019-04,33,29,0.0215773809523809,1344
developer,2019-04,34,39,0.0290178571428571,1344
developer,2019-04,35,32,0.0238095238095238,1344
developer,2019-04,36,42,0.03125,1344
developer,2019-04,37,44,0.0327380952380952,1344
developer,2019-04,38,47,0.034970238095238,1344
developer,2019-04,39,30,0.0223214285714285,1344
developer,2019-05,0,40,0.0268636668905305,1489
developer,2019-05,1,26,0.0174613834788448,1489
developer,2019-05,2,33,0.0221625251846877,1489
developer,2019-05,3,38,0.025520483546004,1489
developer,2019-05,4,56,0.0376091336467427,1489
developer,2019-05,5,33,0.0221625251846877,1489
developer,2019-05,6,34,0.0228341168569509,1489
developer,2019-05,7,47,0.0315648085963734,1489
developer,2019-05,8,20,0.0134318334452652,1489
developer,2019-05,9,23,0.015446608462055,1489
developer,2019-05,10,27,0.0181329751511081,1489
developer,2019-05,11,26,0.0174613834788448,1489
developer,2019-05,12,31,0.0208193418401611,1489
