mapping_id,mapping_status,user_topic_id,user_topic_label,developer_topic_id,developer_topic_label,lag_months,spearman_rho,p_value_permutation,n_observations,p_value_fdr_bh_all_tests
M011,matched,16,Input Methods,36,Controller,-10,-0.09252937538651825,0.38461538461538464,99,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-9,0.03353135313531353,0.7392607392607392,100,0.9995729461378317
M011,matched,16,Input Methods,36,Controller,-8,0.0471869539895166,0.6103896103896104,101,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-7,0.04398618045699487,0.6463536463536463,102,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-6,-0.10121688705355182,0.32967032967032966,103,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-5,0.1422920684206182,0.1878121878121878,104,0.8978675645342312
M011,matched,16,Input Methods,36,Controller,-4,-0.04160316818768235,0.6723276723276723,105,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-3,-0.0073911729164927754,0.9210789210789211,106,1.0
M011,matched,16,Input Methods,36,Controller,-2,0.05216854610316766,0.5874125874125874,107,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,-1,-0.1415655191103365,0.16383616383616384,108,0.8900190718372537
M011,matched,16,Input Methods,36,Controller,0,0.07059913820655568,0.4645354645354645,109,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,1,-0.1251500544473639,0.2047952047952048,108,0.8978675645342312
M011,matched,16,Input Methods,36,Controller,2,0.24448189070507959,0.01998001998001998,107,0.6767426122264832
M011,matched,16,Input Methods,36,Controller,3,-0.16828819771958842,0.13186813186813187,106,0.8343928798474253
M011,matched,16,Input Methods,36,Controller,4,0.08378000114931725,0.3546453546453546,105,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,5,0.04531341697565645,0.6863136863136863,104,0.9994859509422616
M011,matched,16,Input Methods,36,Controller,6,-0.14985666766147243,0.1938061938061938,103,0.8978675645342312
M011,matched,16,Input Methods,36,Controller,7,0.11849627650546887,0.2047952047952048,102,0.8978675645342312
M011,matched,16,Input Methods,36,Controller,8,-0.0870638943756478,0.3826173826173826,101,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,9,0.05260441680139132,0.5814185814185814,100,0.9958396034345403
M011,matched,16,Input Methods,36,Controller,10,-0.1124250110381941,0.2857142857142857,99,0.9923409923409924
M011,matched,16,Input Methods,36,Controller,11,0.15288926892380617,0.16983016983016982,98,0.8960888357873282
M011,matched,16,Input Methods,36,Controller,12,0.021934957900210186,0.7982017982017982,97,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-12,-0.24715968861771512,0.04195804195804196,97,0.739033693579148
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-11,0.18729478670568508,0.11688311688311688,98,0.800161377084454
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-10,-0.018453927025355598,0.913086913086913,99,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-9,-0.038223822382238225,0.7322677322677322,100,0.9995729461378317
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-8,-0.017472335468841003,0.913086913086913,101,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-7,-0.1500867962295944,0.22277722277722278,102,0.9173179761415056
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-6,0.1956354610552212,0.08191808191808192,103,0.745535456279258
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-5,0.09992531740104556,0.4025974025974026,104,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-4,-0.19053493676135186,0.06593406593406594,105,0.741682559864378
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-3,0.13550176462184874,0.2097902097902098,106,0.8991008991008992
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-2,-0.19018836132318967,0.057942057942057944,107,0.739033693579148
M012,matched,18,Interaction Methods,12,Interaction Mechanics,-1,0.32224490136253564,0.000999000999000999,108,0.06993006993006994
M012,matched,18,Interaction Methods,12,Interaction Mechanics,0,-0.13389986007302848,0.2127872127872128,109,0.9009136025265058
M012,matched,18,Interaction Methods,12,Interaction Mechanics,1,-0.08635177105359194,0.46153846153846156,108,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,2,0.0486495488723052,0.6433566433566433,107,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,3,-0.01923086612049283,0.9090909090909091,106,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,4,0.0958438300261957,0.4155844155844156,105,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,5,-0.11824515358779868,0.2967032967032967,104,0.9923409923409924
M012,matched,18,Interaction Methods,12,Interaction Mechanics,6,0.006040570669549718,0.983016983016983,103,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,7,0.17478753061638283,0.11388611388611389,102,0.800161377084454
M012,matched,18,Interaction Methods,12,Interaction Mechanics,8,-0.10499831099502067,0.3546453546453546,101,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,9,-0.09099419135598419,0.46853146853146854,100,0.9958396034345403
M012,matched,18,Interaction Methods,12,Interaction Mechanics,10,0.011638981311729024,0.954045954045954,99,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,11,0.04362850421465708,0.7702297702297702,98,1.0
M012,matched,18,Interaction Methods,12,Interaction Mechanics,12,0.14250397781552127,0.2727272727272727,97,0.9878819810326661
M013,matched,18,Interaction Methods,20,Player Interaction,-12,-0.13530927835051546,0.2727272727272727,97,0.9878819810326661
M013,matched,18,Interaction Methods,20,Player Interaction,-11,0.02571262806903455,0.9200799200799201,98,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,-10,0.04733457019171305,0.7912087912087912,99,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,-9,-0.03389138913891389,0.8591408591408591,100,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,-8,0.12495049504950495,0.2977022977022977,101,0.9923409923409924
M013,matched,18,Interaction Methods,20,Player Interaction,-7,-0.09104274219540744,0.47652347652347654,102,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,-6,-0.09451741861793261,0.47152847152847155,103,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,-5,0.044596180518510616,0.7822177822177823,104,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,-4,0.08843043748704126,0.45254745254745254,105,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,-3,-0.0013854986157653246,0.99000999000999,106,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,-2,-0.07451183044319463,0.5404595404595405,107,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,-1,0.010703389406675796,0.975024975024975,108,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,0,-0.12555023214543495,0.31868131868131866,109,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,1,0.2617418973881714,0.000999000999000999,108,0.06993006993006994
M013,matched,18,Interaction Methods,20,Player Interaction,2,-0.11288537085291439,0.3836163836163836,107,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,3,-0.0410261836047087,0.7532467532467533,106,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,4,-0.01754113146612473,0.9340659340659341,105,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,5,0.02608584323036793,0.8641358641358642,104,1.0
M013,matched,18,Interaction Methods,20,Player Interaction,6,0.13959209674541256,0.2897102897102897,103,0.9923409923409924
M013,matched,18,Interaction Methods,20,Player Interaction,7,-0.16536706456847453,0.1918081918081918,102,0.8978675645342312
M013,matched,18,Interaction Methods,20,Player Interaction,8,0.23335158244544588,0.03996003996003996,101,0.739033693579148
M013,matched,18,Interaction Methods,20,Player Interaction,9,-0.1717752388391192,0.13586413586413587,100,0.8343928798474253
M013,matched,18,Interaction Methods,20,Player Interaction,10,0.06040891044259782,0.6853146853146853,99,0.9994172494172495
M013,matched,18,Interaction Methods,20,Player Interaction,11,-0.08129578507103499,0.5264735264735265,98,0.9958396034345403
M013,matched,18,Interaction Methods,20,Player Interaction,12,-0.06979894013516535,0.5844155844155844,97,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-12,-0.08514359351988218,0.4245754245754246,97,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-11,0.010067007121499022,0.8941058941058941,98,1.0
M014,matched,8,Game Mechanics,32,Game Elements,-10,0.050550401978973404,0.6403596403596403,99,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-9,-0.06982298229822982,0.4975024975024975,100,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-8,0.007466511357018054,0.932067932067932,101,1.0
M014,matched,8,Game Mechanics,32,Game Elements,-7,0.07108243662744344,0.5064935064935064,102,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-6,-0.09204630321135175,0.2947052947052947,103,0.9923409923409924
M014,matched,8,Game Mechanics,32,Game Elements,-5,0.019406806785447563,0.8021978021978022,104,1.0
M014,matched,8,Game Mechanics,32,Game Elements,-4,-0.06019090864344455,0.5134865134865135,105,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-3,-0.06393446339658898,0.5214785214785215,106,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,-2,0.13422121863031944,0.17382617382617382,107,0.8978675645342312
M014,matched,8,Game Mechanics,32,Game Elements,-1,0.08581288836727391,0.3776223776223776,108,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,0,-0.0009359738298412261,1.0,109,1.0
M014,matched,8,Game Mechanics,32,Game Elements,1,-0.08751405217324533,0.36663336663336665,108,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,2,-0.001861339968936365,0.964035964035964,107,1.0
M014,matched,8,Game Mechanics,32,Game Elements,3,0.13351773200397707,0.16783216783216784,106,0.8900190718372537
M014,matched,8,Game Mechanics,32,Game Elements,4,-0.05468644709444914,0.6073926073926074,105,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,5,-0.09708841447703401,0.35064935064935066,104,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,6,-0.17662628637763375,0.08591408591408592,103,0.745535456279258
M014,matched,8,Game Mechanics,32,Game Elements,7,0.17924330927529744,0.08391608391608392,102,0.745535456279258
M014,matched,8,Game Mechanics,32,Game Elements,8,0.08118906452577036,0.47952047952047955,101,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,9,0.00933704574979632,0.916083916083916,100,1.0
M014,matched,8,Game Mechanics,32,Game Elements,10,-0.12185679477487177,0.2097902097902098,99,0.8991008991008992
M014,matched,8,Game Mechanics,32,Game Elements,11,0.09158606795901637,0.3806193806193806,98,0.9958396034345403
M014,matched,8,Game Mechanics,32,Game Elements,12,-0.03063894696965623,0.7552447552447552,97,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,-12,0.09570271407532085,0.5244755244755245,97,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-11,-0.12427876492677671,0.3786213786213786,98,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-10,0.09111935683364254,0.5194805194805194,99,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-9,-0.05417341734173417,0.7062937062937062,100,0.9995729461378317
M015,matched,12,Gameplay Complexity,32,Game Elements,-8,0.0693185789167152,0.6333666333666333,101,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-7,-0.06409350243990704,0.6293706293706294,102,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-6,0.04194306550103238,0.7452547452547452,103,0.9995729461378317
M015,matched,12,Gameplay Complexity,32,Game Elements,-5,0.053728795476368295,0.7482517482517482,104,0.9995729461378317
M015,matched,12,Gameplay Complexity,32,Game Elements,-4,-0.10175228527995318,0.4225774225774226,105,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-3,0.11393332980697109,0.37162837162837165,106,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-2,-0.14474261041259542,0.3146853146853147,107,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,-1,0.15326281894071817,0.21978021978021978,108,0.9126700071581961
M015,matched,12,Gameplay Complexity,32,Game Elements,0,-0.1995199659057584,0.11688311688311688,109,0.800161377084454
M015,matched,12,Gameplay Complexity,32,Game Elements,1,0.17509479260745436,0.12287712287712288,108,0.8129370629370628
M015,matched,12,Gameplay Complexity,32,Game Elements,2,-0.006661637783561727,0.983016983016983,107,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,3,0.03007310449914113,0.8261738261738262,106,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,4,-0.0395193812936569,0.7762237762237763,105,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,5,-0.04268689520028715,0.7092907092907093,104,0.9995729461378317
M015,matched,12,Gameplay Complexity,32,Game Elements,6,0.031059516097248368,0.8561438561438561,103,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,7,-0.06809764262602629,0.5314685314685315,102,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,8,0.047804866687770675,0.7122877122877123,101,0.9995729461378317
M015,matched,12,Gameplay Complexity,32,Game Elements,9,-0.0688637127407857,0.5904095904095904,100,0.9958396034345403
M015,matched,12,Gameplay Complexity,32,Game Elements,10,-0.020309465795811964,0.8711288711288712,99,1.0
M015,matched,12,Gameplay Complexity,32,Game Elements,11,0.16999368813026478,0.1918081918081918,98,0.8978675645342312
M015,matched,12,Gameplay Complexity,32,Game Elements,12,-0.08459242311407662,0.5284715284715285,97,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-12,0.028219019566589523,0.8771228771228772,97,1.0
M016,matched,42,VR Elements,32,Game Elements,-11,-0.08205981549133243,0.5964035964035964,98,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-10,0.10033395176252319,0.4255744255744256,99,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-9,0.061578157815781576,0.6783216783216783,100,0.9976755088486932
M016,matched,42,VR Elements,32,Game Elements,-8,-0.07686662783925452,0.5574425574425574,101,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-7,0.07537983952592861,0.5834165834165834,102,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-6,-0.04234942670122567,0.7782217782217782,103,1.0
M016,matched,42,VR Elements,32,Game Elements,-5,0.09095831366274129,0.5054945054945055,104,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-4,-0.1447909620338733,0.22077922077922077,105,0.9126700071581961
M016,matched,42,VR Elements,32,Game Elements,-3,0.09703528487141873,0.4255744255744256,106,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-2,-0.09893511761204395,0.43956043956043955,107,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,-1,-0.11504365765020627,0.33666333666333664,108,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,0,0.19657105808601372,0.061938061938061936,109,0.739033693579148
M016,matched,42,VR Elements,32,Game Elements,1,-0.015348411823591904,0.9240759240759241,108,1.0
M016,matched,42,VR Elements,32,Game Elements,2,0.17546265928783714,0.10589410589410589,107,0.800161377084454
M016,matched,42,VR Elements,32,Game Elements,3,-0.2830734353007286,0.008991008991008992,106,0.4495504495504496
M016,matched,42,VR Elements,32,Game Elements,4,0.17285780957339023,0.15384615384615385,105,0.8547008547008548
M016,matched,42,VR Elements,32,Game Elements,5,-0.15678847715028763,0.17482517482517482,104,0.8978675645342312
M016,matched,42,VR Elements,32,Game Elements,6,0.1730974114881857,0.0959040959040959,103,0.7790004113533525
M016,matched,42,VR Elements,32,Game Elements,7,-0.13040527952720676,0.25274725274725274,102,0.9685569904548006
M016,matched,42,VR Elements,32,Game Elements,8,0.029471722340164427,0.8121878121878122,101,1.0
M016,matched,42,VR Elements,32,Game Elements,9,-0.046399423991370946,0.7112887112887113,100,0.9995729461378317
M016,matched,42,VR Elements,32,Game Elements,10,0.08207062913834502,0.5074925074925075,99,0.9958396034345403
M016,matched,42,VR Elements,32,Game Elements,11,-0.028162638176590007,0.8061938061938062,98,1.0
M016,matched,42,VR Elements,32,Game Elements,12,0.045461120779991974,0.6943056943056943,97,0.9995729461378317
M017,matched,14,Hardware Support,30,Hardware Optimization,-12,-0.024353040185146224,0.8301698301698301,97,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-11,-0.07810696912316942,0.5114885114885115,98,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,-10,-0.03844155844155844,0.8151848151848152,99,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-9,0.13712571257125714,0.18581418581418582,100,0.8978675645342312
M017,matched,14,Hardware Support,30,Hardware Optimization,-8,-0.03682003494467094,0.7952047952047953,101,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-7,-0.01119021096855545,0.9100899100899101,102,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-6,0.009543996836972279,0.967032967032967,103,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-5,0.07015896724634589,0.5074925074925075,104,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,-4,-0.1390683678948479,0.13486513486513488,105,0.8343928798474253
M017,matched,14,Hardware Support,30,Hardware Optimization,-3,0.06990523118203773,0.47952047952047955,106,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,-2,-0.0017241886028042117,1.0,107,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,-1,0.026770573329721246,0.7772227772227772,108,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,0,-0.15624029844565684,0.04895104895104895,109,0.739033693579148
M017,matched,14,Hardware Support,30,Hardware Optimization,1,0.20908021289316606,0.008991008991008992,108,0.4495504495504496
M017,matched,14,Hardware Support,30,Hardware Optimization,2,0.021782896000184907,0.8261738261738262,107,1.0
M017,matched,14,Hardware Support,30,Hardware Optimization,3,-0.20024183803209875,0.022977022977022976,106,0.6913541004450096
M017,matched,14,Hardware Support,30,Hardware Optimization,4,0.17240235342596932,0.060939060939060936,105,0.739033693579148
M017,matched,14,Hardware Support,30,Hardware Optimization,5,-0.14328238782403485,0.14885114885114886,104,0.851567787051658
M017,matched,14,Hardware Support,30,Hardware Optimization,6,0.03807818825261994,0.6913086913086913,103,0.9995729461378317
M017,matched,14,Hardware Support,30,Hardware Optimization,7,0.033746875826342296,0.6563436563436563,102,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,8,0.09632196631825375,0.35564435564435565,101,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,9,-0.07766209610744645,0.4075924075924076,100,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,10,-0.049686137504814855,0.5424575424575424,99,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,11,0.044579327252255996,0.6053946053946054,98,0.9958396034345403
M017,matched,14,Hardware Support,30,Hardware Optimization,12,0.021059760286478834,0.7952047952047953,97,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,-12,-0.0585945718493583,0.6083916083916084,97,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-11,-0.08231483783766552,0.5054945054945055,98,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-10,0.13677179962894248,0.1978021978021978,99,0.8978675645342312
M018,matched,14,Hardware Support,28,Physics & Hardware,-9,-0.11725172517251725,0.34965034965034963,100,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-8,0.009761211415259173,0.9240759240759241,101,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,-7,0.0935985660245065,0.4125874125874126,102,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-6,-0.11243025963185872,0.3116883116883117,103,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-5,-0.05533980582524272,0.5614385614385614,104,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-4,0.06994627292754398,0.5744255744255744,105,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-3,-0.014988689208400883,0.8921078921078921,106,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,-2,0.04005799543674103,0.6723276723276723,107,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,-1,-0.10082312368271884,0.3336663336663337,108,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,0,0.08016124923959381,0.44455544455544455,109,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,1,0.03581687142859099,0.7282717282717283,108,0.9995729461378317
M018,matched,14,Hardware Support,28,Physics & Hardware,2,-0.18006769504447884,0.07992007992007992,107,0.745535456279258
M018,matched,14,Hardware Support,28,Physics & Hardware,3,0.19636235395186738,0.03496503496503497,106,0.7060247444862829
M018,matched,14,Hardware Support,28,Physics & Hardware,4,-0.006116683515518921,0.975024975024975,105,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,5,-0.0829265690727362,0.46853146853146854,104,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,6,0.025469662116476964,0.8361638361638362,103,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,7,0.10983002164461232,0.35364635364635366,102,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,8,-0.008713125021895491,0.9430569430569431,101,1.0
M018,matched,14,Hardware Support,28,Physics & Hardware,9,-0.2001800234931468,0.06893106893106893,100,0.741682559864378
M018,matched,14,Hardware Support,28,Physics & Hardware,10,0.09964439226755999,0.3966033966033966,99,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,11,0.0869653924085772,0.5034965034965035,98,0.9958396034345403
M018,matched,14,Hardware Support,28,Physics & Hardware,12,-0.17649302072118367,0.10989010989010989,97,0.800161377084454
M019,matched,14,Hardware Support,31,Compatibility Issues,-12,0.10409215232484746,0.44455544455544455,97,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,-11,-0.19693463139707618,0.1108891108891109,98,0.800161377084454
M019,matched,14,Hardware Support,31,Compatibility Issues,-10,0.29291280148423005,0.012987012987012988,99,0.5454545454545454
M019,matched,14,Hardware Support,31,Compatibility Issues,-9,-0.24222022202220223,0.03696303696303696,100,0.7187257187257187
M019,matched,14,Hardware Support,31,Compatibility Issues,-8,0.22294700058241118,0.056943056943056944,101,0.739033693579148
M019,matched,14,Hardware Support,31,Compatibility Issues,-7,-0.22690852751751475,0.04595404595404595,102,0.739033693579148
M019,matched,14,Hardware Support,31,Compatibility Issues,-6,0.08017396652462329,0.4975024975024975,103,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,-5,-0.0011735836978555424,1.0,104,1.0
M019,matched,14,Hardware Support,31,Compatibility Issues,-4,0.039332467687431726,0.7262737262737263,105,0.9995729461378317
M019,matched,14,Hardware Support,31,Compatibility Issues,-3,-0.050356957525366994,0.6423576423576424,106,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,-2,0.03594345445277644,0.7412587412587412,107,0.9995729461378317
M019,matched,14,Hardware Support,31,Compatibility Issues,-1,-0.06882228531455739,0.5684315684315684,108,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,0,0.13353566715814183,0.2647352647352647,109,0.9878819810326661
M019,matched,14,Hardware Support,31,Compatibility Issues,1,-0.25142786377761533,0.04095904095904096,108,0.739033693579148
M019,matched,14,Hardware Support,31,Compatibility Issues,2,0.276413047288157,0.000999000999000999,107,0.06993006993006994
M019,matched,14,Hardware Support,31,Compatibility Issues,3,-0.13192261189192014,0.27472527472527475,106,0.9878819810326661
M019,matched,14,Hardware Support,31,Compatibility Issues,4,0.002171941011019007,1.0,105,1.0
M019,matched,14,Hardware Support,31,Compatibility Issues,5,0.005948094211392786,0.971028971028971,104,1.0
M019,matched,14,Hardware Support,31,Compatibility Issues,6,0.11561293586420646,0.36163836163836166,103,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,7,-0.16539248844582535,0.15084915084915085,102,0.851567787051658
M019,matched,14,Hardware Support,31,Compatibility Issues,8,0.05648388132509523,0.6383616383616384,101,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,9,-0.06376428938631788,0.5794205794205795,100,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,10,0.10957667218201514,0.4025974025974026,99,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,11,-0.12609344323053015,0.3156843156843157,98,0.9958396034345403
M019,matched,14,Hardware Support,31,Compatibility Issues,12,0.1510082780204681,0.2177822177822178,97,0.9126700071581961
M020,matched,38,Target Tracking,7,Object Tracking,-12,-0.029060593309488743,0.7872127872127872,97,1.0
M020,matched,38,Target Tracking,7,Object Tracking,-11,0.08504357694342966,0.3946053946053946,98,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,-10,-0.14045763760049473,0.22677322677322678,99,0.9265054012135725
M020,matched,38,Target Tracking,7,Object Tracking,-9,0.05122112211221122,0.6213786213786214,100,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,-8,-0.049807804309842746,0.6253746253746254,101,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,-7,-0.02748641511781104,0.8121878121878122,102,1.0
M020,matched,38,Target Tracking,7,Object Tracking,-6,0.006908140403286034,0.954045954045954,103,1.0
M020,matched,38,Target Tracking,7,Object Tracking,-5,-0.043326576336285075,0.6883116883116883,104,0.9995729461378317
M020,matched,38,Target Tracking,7,Object Tracking,-4,0.18342318059299192,0.13986013986013987,105,0.8343928798474253
M020,matched,38,Target Tracking,7,Object Tracking,-3,-0.14071088495352294,0.24975024975024976,106,0.9685569904548006
M020,matched,38,Target Tracking,7,Object Tracking,-2,0.03633495954074335,0.7232767232767233,107,0.9995729461378317
M020,matched,38,Target Tracking,7,Object Tracking,-1,0.006973620280659636,0.938061938061938,108,1.0
M020,matched,38,Target Tracking,7,Object Tracking,0,-0.028171624501899733,0.8021978021978022,109,1.0
M020,matched,38,Target Tracking,7,Object Tracking,1,0.049120199681804755,0.6073926073926074,108,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,2,-0.049403397401986716,0.6393606393606394,107,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,3,0.08997657253696753,0.4155844155844156,106,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,4,-0.06879535558780842,0.5254745254745254,105,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,5,-0.0337138589565774,0.7842157842157842,104,1.0
M020,matched,38,Target Tracking,7,Object Tracking,6,0.09230988885472038,0.3646353646353646,103,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,7,0.025654364408456837,0.8211788211788211,102,1.0
M020,matched,38,Target Tracking,7,Object Tracking,8,-0.033907979033197436,0.7642357642357642,101,1.0
M020,matched,38,Target Tracking,7,Object Tracking,9,-0.1485148514851485,0.20679320679320679,100,0.8978675645342312
M020,matched,38,Target Tracking,7,Object Tracking,10,0.037241805813234385,0.7372627372627373,99,0.9995729461378317
M020,matched,38,Target Tracking,7,Object Tracking,11,0.10229583867286371,0.31868131868131866,98,0.9958396034345403
M020,matched,38,Target Tracking,7,Object Tracking,12,0.044261519040605934,0.6543456543456544,97,0.9958396034345403
M021,matched,25,Motion Design,12,Interaction Mechanics,-12,0.014898485167262781,0.9500499500499501,97,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,-11,0.030277528068396994,0.8101898101898102,98,1.0
M021,matched,25,Motion Design,12,Interaction Mechanics,-10,0.042683982683982685,0.7022977022977023,99,0.9995729461378317
